同一医药紫金港连锁店,地址：浙江省杭州市西湖区三墩镇望月桥望月公寓樱花苑2幢,电话：0571-85340831,
同一医药俞章村连锁店,地址：浙江省杭州市江干区笕桥镇俞章村三组,电话：0571-89907850,
同一医药五堡第五连锁店,地址：浙江省杭州市江干区彭埠镇五堡三区159号,电话：0571-86492781,
同一医药紫金文苑连锁店,地址：浙江省杭州市西湖区紫金文苑11幢108,电话：0571-87114135,
同一医药格畈村第二连锁店,地址：浙江省杭州市江干区九堡镇格畈家园南苑一排21号主楼,电话：0571-86577035,
同一医药五堡第四连锁店,地址：浙江省杭州市江干区彭埠镇五堡二区158号,电话：0571-89907838,
同一医药格畈村连锁店,地址：浙江省杭州市江干区九堡镇格畈村二期一排,电话：0571-89907880,
同一医药五堡第二连锁店,地址：浙江省杭州市江干区彭埠镇五堡二区244号,电话：0571-89907837,
同一医药五堡连锁店,地址：浙江省杭州市江干区五堡三区78号,电话：0571-86495737,
同一医药云峰第二连锁店,地址：浙江省杭州市江干区彭埠镇云峰村二区48号,电话：0571-89907836,
同一医药云峰连锁店,地址：浙江省杭州市江干区彭埠镇云峰村一区123号,电话：0571-89907835,
同一医药金华路连锁店,地址：浙江省杭州市拱墅区金华路92号,电话：0571-89907831,
同一医药景芳连锁店,地址：浙江省杭州市江干区昙花庵路60号,电话：0571-86953976,
同一医药塘河新村连锁店,地址：浙江省杭州市拱墅区塘河北村3幢底层3-4号,电话：0571-89907822,
同一医药费家塘连锁店,地址：浙江省杭州市下城区费家塘路548号,电话：0571-89907882,
同一医药吉如村连锁店,地址：浙江省杭州市拱墅区吉如家园1幢1-1-5号,电话：0571-87071805,
同一医药皋亭坝第五连锁店,地址：浙江省杭州市拱墅区皋亭新苑72号,电话：0571-89907820,
同一医药华丰南苑连锁店,地址：浙江省杭州市下城区石桥街道华丰南苑2幢1-11、1-12号,电话：0571-89907813,
同一医药杨家村第二连锁店,地址：浙江省杭州市下城区石桥乡杨家村十二组12-28,电话：0571-85088297,
同一医药小河直街连锁店,地址：浙江省杭州市拱墅区小河街道小河路13号,电话：0571-87332408,
同一医药皋亭坝第三连锁店,地址：浙江省杭州市拱墅区神龙桥20号,电话：0571-89907819,
同一医药华丰北苑第二连锁店,地址：浙江省杭州市下城区石桥街道华丰路294号,电话：0571-85269625,
同一医药杨家村第一连锁店,地址：浙江省杭州市下城区杨家新区东一号,电话：0571-85080457,
同一医药瓜山北苑连锁店,地址：浙江省杭州市拱墅区上塘街道瓜山北苑163号,电话：0571-89907890,
同一医药汽车北站第六连锁店,地址：浙江省杭州市拱墅区莫干山路738号,电话：0571-89907816,
同一医药华丰北苑连锁店,地址：浙江省杭州市下城区石桥街道华丰北苑1幢1-17-22号,电话：0571-89907811,
同一医药武林门连锁店,地址：浙江省杭州市下城区环城北路295号,电话：0571-85192393,
同一医药瓜山东苑连锁店,地址：浙江省杭州市拱墅区瓜山东苑161号,电话：0571-89907829,
同一医药汽车北站第五连锁店,地址：浙江省杭州市拱墅区花园岗巷37号,电话：0571-88091852,
同一医药永佳南苑连锁店,地址：浙江省杭州市下城区石桥街道永佳南苑9号,电话：0571-89907810,
同一医药直大方伯连锁店,地址：浙江省杭州市上城区直大方伯92-1号,电话：0571-89907893,
同一医药瓜山新村连锁店,地址：浙江省杭州市拱墅区瓜山新村163号,电话：0571-88067008,
同一医药汽车北站第四连锁店,地址：浙江省杭州市拱墅区花园岗新农居点,电话：0571-88192627,
同一医药永佳苑连锁店,地址：浙江省杭州市下城区石桥镇永佳苑11号,电话：0571-89907809,
同一医药浣纱路连锁店,地址：浙江省杭州市上城区浣纱路250号,电话：0571-87915407,
同一医药下塘路连锁店,地址：浙江省杭州市拱墅区下塘路50号,电话：0571-89907891,
同一医药汽车北站第二连锁店,地址：浙江省杭州市拱墅区莫干山路1151号,电话：0571-89907815,
同一医药景南苑第二连锁店,地址：浙江省杭州市下城区石桥街道景南苑一号,电话：0571-89907806,
同一医药康桥连锁店,地址：浙江省杭州市拱墅区康桥镇康桥村李佛桥100号,电话：0571-89907826,
同一医药和睦新村连锁店,地址：浙江省杭州市拱墅区赵伍路2号,电话：0571-88324635,
同一医药景南苑连锁店,地址：浙江省杭州市下城区石桥村景南苑53-1号,电话：0571-89907803,
同一医药长天弄连锁店,地址：浙江省杭州市下城区长天弄30号,电话：0571-85452226,
同一医药杨家村第四连锁店,地址：浙江省杭州市下城区石桥街道杨家沁苑二十四排二十号,电话：0571-85814957,
同一医药杨家村第三连锁店,地址：浙江省杭州市下城区汇丰街47号,电话：0571-86032829,
浙江维康医药寿尔福路店,地址：浙江省丽水市莲都区寿尔福路501号,电话：0578-2950065,
浙江维康医药圆觉店,地址：浙江省杭州市西湖区圆觉路38号 ,电话：0571-88975590,
浙江维康医药水阁店,地址：浙江省丽水市莲都区水阁工业区水阁村254号,电话：0578-2950061,
浙江维康医药丽东二村店,地址：浙江省丽水市莲都区丽东二村227号,电话：0578-2950080,
浙江维康医药囿山店,地址：浙江省丽水市莲都区囿山路（花园中学正对面）大洋河28幢3单店12、13,电话：0578-2950020,
浙江维康医药西溪里店,地址：浙江省杭州市西湖区西溪里瑾园商铺2-101,电话：0571-88307863,
浙江维康医药中山街店,地址：浙江省丽水市莲都区中山街768号,电话：0578-2950051,
浙江维康医药杭州文三西路店,地址：浙江省杭州市西湖区文三西路636号,电话：0571-88972733,
浙江维康医药晴川店,地址：浙江省杭州市西湖区晴川街434、436、438、440号 ,电话：0571-88963028,
浙江维康医药中东路三店,地址：浙江省丽水市莲都区中东路219-221号,电话：0578-2950063,
浙江维康医药宇雷路店,地址：浙江省丽水市莲都区宇雷路77、79号,电话：0578-2950098,
浙江维康医药西银苑店,地址：浙江省丽水市莲都区解放街424号,电话：0578-2950069,
浙江维康医药中东路二店,地址：浙江省丽水市莲都区中东路552-554号,电话：0578-2950070,
浙江维康医药古墩店,地址：浙江省杭州市西湖区古墩路388号,电话：0571-88979980,
浙江维康医药括苍路店,地址：浙江省丽水市莲都区括苍路254、256号,电话：0578-2950067,
浙江维康医药中东路店,地址：浙江省丽水市莲都区中东路812-814号,电话：0578-2950299,
浙江维康医药解放街二店,地址：浙江省丽水市莲都区解放街300-2号,电话：0578-2950060,
浙江维康医药丽水中医门诊部,地址：浙江省丽水市莲都区中山街510号,电话：0578-2950888,
浙江维康医药丽水总店,地址：浙江省丽水市莲都区中山街510号,电话：0578-2950777,
浙江维康医药张村二店,地址：浙江省丽水市莲都区水阁工业区张村61号,电话：0578-2950062,
浙江维康医药解放街店,地址：浙江省丽水市莲都区解放街638号,电话：0578-2950078,
浙江维康医药张村店,地址：浙江省丽水市莲都区水阁工业区遂松路190号    ,电话：0578-2956668,
浙江维康医药大洋路二店,地址：浙江省丽水市莲都区白云小区8幢104、105号,电话：0578-2950071,
浙江维康医药大洋路店,地址：浙江省丽水市莲都区大洋路59号,电话：0578-2950068,
浙江维康医药城东路店,地址：浙江省丽水市莲都区城东路98号,电话：0578-2950058,
浙江维康医药丽阳门店,地址：浙江省丽水市莲都区丽阳街411-413号,电话：0578-2950028,
杭州华东武林大药房有限公司半山分店,地址：浙江省杭州市拱墅区田园夏意苑13幢13-3号一层,电话：0571-87130872,
杭州华东武林大药房有限公司古墩路分店,地址：浙江省杭州市西湖区古墩路470号,电话：0571-88333968,
杭州华东武林大药房有限公司丁桥分店,地址：浙江省杭州市江干区长虹路648-650 号,电话：0571-88062551,
杭州华东武林大药房有限公司水岸雅苑分店,地址：浙江省杭州市下城区三里亭路156号,电话：0571-85333672,
杭州华东武林大药房有限公司西环路分店,地址：浙江省杭州市滨江区西环路64号,电话：0571-86968351,
杭州华东武林大药房有限公司下沙迎春分店,地址：浙江省杭州经济开发区迎春路5号 裕园村三区23幢(东商城）102,电话：0571-86840605,
杭州华东武林大药房有限公司月明路分店,地址：浙江省杭州市滨江区月明路978号、980号,电话：0571-86627671,
杭州华东武林大药房有限公司艮山分店,地址：浙江省杭州市江干区艮山西路208号,电话：0571-88100150,
杭州华东武林大药房有限公司近江分店,地址：浙江省杭州市上城区近江路2幢4单元102室,电话：0571-87063542,
杭州华东武林大药房有限公司德胜东村分店,地址：浙江省杭州市下城区王马路90号（临）,电话：0571-85368138,
杭州华东武林大药房有限公司上塘路分店,地址：浙江省杭州市拱墅区上塘路617号,电话：0571-85805006,
杭州华东武林大药房有限公司同人路分店,地址：浙江省杭州市滨江区同人路92号,电话：0571-86815403,
杭州华东武林大药房有限公司凌家桥分店,地址：浙江省杭州市西湖区转塘街道凌家桥社区31号,电话：0571-87320035,
杭州华东武林大药房有限公司滨江分店,地址：浙江省杭州市滨江区江南大道3672-23号,电话：0571-86672037,
杭州华东武林大药房有限公司嘉绿苑分店,地址：浙江省杭州市西湖区嘉绿苑（西）33幢底层,电话：0571-88989112,
杭州华东武林大药房有限公司孩儿巷分店,地址：浙江省杭州市下城区孩儿巷242-5（临）,电话：0571-85181011,
杭州华东武林大药房有限公司新江花园分店,地址：浙江省杭州市江干区新江花园低层商铺20号,电话：0571-85809070,
杭州华东武林大药房有限公司复兴路分店,地址：浙江省杭州市上城区复兴路429号,电话：0571-86035072,
杭州华东武林大药房有限公司肿瘤药房,地址：浙江省杭州市下城区庆春路64-2号,电话：0571-87222212,
杭州华东武林大药房有限公司中兴花园分店,地址：浙江省杭州市滨江区中兴花园紫薇苑商铺8号一楼,电话：0571-87165519,
杭州华东武林大药房有限公司滨江迎春分店,地址：浙江省杭州市滨江区迎春小区141-142商铺,电话：0571-82738280,
杭州华东武林大药房有限公司白石巷分店,地址：浙江省杭州市下城区白石巷376号,电话：0571-85809050,
杭州华东武林大药房有限公司袁浦分店,地址：浙江省杭州市西湖区袁宝浦村袁浦街16号,电话：0571-87643282,
杭州华东武林大药房有限公司保健路分店,地址：浙江省杭州市余杭区临平街道保健路110-112号,电话：0571-86160563,
杭州华东武林大药房有限公司糖尿病专业药房,地址：浙江省杭州市下城区朝晖路59-1号（临）,电话：0571-85451495,
杭州华东武林大药房有限公司华星路分店,地址：浙江省杭州市西湖区嘉绿名苑14-1内西两间,电话：0571-85806997,
杭州华东武林大药房有限公司浦沿分店,地址：浙江省杭州市滨江区浦沿街道东冠社区6号楼2单元102室,电话：0571-86722350,
杭州华东武林大药房有限公司左邻右舍公寓分店,地址：浙江省杭州市江干区左邻右舍公寓2幢底楼110室,电话：0571-87859883,
杭州华东武林大药房有限公司翠苑分店,地址：浙江省杭州市西湖区万塘路107-108号,电话：0571-88866541,
杭州华东武林大药房有限公司建国北路分店,地址：浙江省杭州市下城区建国北路420号,电话：0571-85186066,
杭州华东武林大药房有限公司春天花园分店,地址：浙江省杭州市西湖区春天花园2幢商铺22号-1,电话：0571-86920573,
杭州华东武林大药房有限公司林风花园分店,地址：浙江省杭州市上城区雷霆路12号,电话：0571-86043253,
杭州华东武林大药房有限公司青年路分店,地址：浙江省杭州市上城区青年路11号,电话：0571-87020366,
杭州华东武林大药房有限公司莲花港分店,地址：浙江省杭州市西湖区莲花港家园13幢营业房33号,电话：0571-88471583,
杭州华东武林大药房有限公司朝晖分店,地址：浙江省杭州市下城区新市街190-2号（临）,电话：0571-85170918,
杭州华东武林大药房有限公司西浦路分店,地址：浙江省杭州市滨江区西浦路1605、1607号,电话：0571-86622275,
杭州华东武林大药房有限公司新华路分店,地址：浙江省杭州市下城区新华路161号,电话：0571-87084957,
杭州华东武林大药房有限公司之江路分店,地址：浙江省杭州市上城区春江花月住宅区-潇湘苑6幢101（商）室,电话：0571-86807886,
杭州华东武林大药房有限公司武林路分店,地址：浙江省杭州市下城区武林路438号,电话：0571-85175251,
杭州华东武林大药房有限公司丰潭路分店,地址：浙江省杭州市西湖区三墩镇丰潭路251号,电话：0571-88109060,
杭州华东武林大药房有限公司潮王路分店,地址：浙江省杭州市拱墅区潮王路216号,电话：0571-88322850,
杭州华东武林大药房有限公司中山北路分店,地址：浙江省杭州市下城区中山北路175号,电话：0571-87797179,
益万家医药连锁有限公司余杭明筑花苑店,地址：浙江省杭州市余杭区城南路南湖名筑附近,电话：0571-86221490,
益万家医药连锁有限公司康盛小区店,地址：浙江省杭州市朱家角康盛小区147-2,电话：0571-86207107,
益万家医药连锁有限公司三仓路店,地址：浙江省杭州市余杭区仓前镇高桥村三仓路5号,电话：0571-88614454,
益万家医药连锁有限公司金西村店,地址：浙江省杭州市萧山区西小线附近,电话：0571-82766422,
益万家医药连锁有限公司余杭何母桥店,地址：浙江省杭州市余杭区高教路良荆路何母桥农民多高层公寓,电话：0571-28113513,
益万家医药连锁有限公司亲亲家园店,地址：浙江省杭州市亲亲家园幸福里20幢20-4,电话：0571-28113513,
益万家医药连锁有限公司九堡家苑店,地址：浙江省杭州市九堡家苑三区十排35号,电话：0571-28113513,
益万家医药连锁有限公司通运街药店,地址：浙江省杭州市通运街328号,电话：0571-88756169,
益万家医药连锁有限公司滨河路店,地址：浙江省杭州市滨和路1652-3号,电话：0571-28113513,
益万家医药连锁有限公司勾运路店,地址：浙江省杭州市余杭区良运街353附近,电话：0571-28113513,
益万家医药连锁有限公司下沙二店,地址：浙江省杭州市江干区银沙路附近,电话：0571-28113513,
益万家医药连锁有限公司湘湖家园店,地址：浙江省杭州市萧山区湘湖家园28-5,电话：0571-28113513,
益万家医药连锁有限公司胜稼店,地址：浙江省杭州市余杭区,电话：0571-56394393,
益万家医药连锁有限公司笕桥第四店,地址：浙江省杭州市江干区同心二区60号,电话：0571-28113513,
益万家医药连锁有限公司水墩村店,地址：浙江省杭州市江干区机场路287号,电话：0571-56304379,
益万家医药连锁有限公司滨康小区店,地址：浙江省杭州市滨江区滨康小区商铺92号,电话：0571-28113513,
益万家医药连锁有限公司杨家墩二店,地址：浙江省杭州市滨江区浦沿镇杨家墩商业街7号楼,电话：0571-56693609,
益万家医药连锁有限公司和平桥店,地址：浙江省杭州市萧山区萧明线附近,电话：无,
益万家医药连锁有限公司下沙店,地址：浙江省杭州市江干区智格小区220号,电话：0571-86716846,
益万家医药连锁有限公司桃北新村店,地址：浙江省杭州市萧山区包洪线附近,电话：0571-28113522,
益万家医药连锁有限公司长木村连锁店,地址：浙江省杭州市下城区德胜路109号,电话：0571-56370503,
益万家医药连锁有限公司草鞋桥店,地址：浙江省杭州市西湖区通济北路(五幸村社区卫生服务站西南),电话：0571-88964494,
益万家医药连锁有限公司九堡第二店,地址：浙江省杭州市江干区格畈家园南苑七排30,电话：无,
益万家医药连锁有限公司九堡店,地址：浙江省杭州市江干区三村四区94号,电话：无,
益万家医药连锁有限公司八堡家园二店,地址：浙江省杭州市江干区八堡家园五排20号,电话：无,
益万家医药连锁有限公司大功巷店,地址：浙江省杭州市下城区大功巷附近,电话：无,
益万家医药连锁有限公司三官堂店,地址：浙江省杭州市江干区彭埠镇六堡,电话：0571-56299170,
益万家医药连锁有限公司钱江路店,地址：浙江省杭州市上城区钱江路与候潮路交叉口,电话：0571-28113513,
益万家医药连锁有限公司新丝路店,地址：浙江省杭州市余杭区新丝路170号,电话：0571-86206912,
益万家医药连锁有限公司坎山店,地址：浙江省杭州市萧山区坎山路262附近,电话：0571-28113513,
益万家医药连锁有限公司琴山下店,地址：浙江省杭州市萧山区琴山下社区10号附近,电话：0571-28113513,
益万家医药连锁有限公司郭家厍店,地址：浙江省杭州市拱墅区郭家库6号附近,电话：0571-28113513,
益万家医药连锁有限公司八堡家园店,地址：浙江省杭州市江干区八堡家园22排10号,电话：0571-28113513,
益万家医药连锁有限公司杭玻街店,地址：浙江省杭州市下城区杭玻街附近,电话：0571-28113513,
益万家医药连锁有限公司古运河店,地址：浙江省杭州市余杭区古运河路附近,电话：0571-28113513,
益万家医药连锁有限公司杨家墩分店,地址：浙江省杭州市滨江区杨家墩93号,电话：0571-28113513,
益万家医药连锁有限公司总管堂店,地址：浙江省杭州市拱墅区总管堂西苑55号,电话：无,
益万家医药连锁有限公司八甲店,地址：浙江省杭州市滨江区八甲,电话：0571-56692498,
益万家医药连锁有限公司华丰路店,地址：浙江省杭州市下城区华丰路354号,电话：0571-28113513,
益万家医药连锁有限公司仁和店,地址：浙江省杭州市余杭区西南山东路30附近,电话：0571-28113513,
益万家医药连锁有限公司永福店,地址：浙江省杭州市余杭区文一西路世纪华联永福店附近,电话：0571-28113513,
益万家医药连锁有限公司滨纷小区店,地址：浙江省杭州市滨江区缤纷小区103号,电话：0571-28113513,
益万家医药连锁有限公司祥符南街店,地址：浙江省杭州市拱墅区祥符南街22号,电话：0571-28113513,
益万家医药连锁有限公司太平门直街店,地址：浙江省杭州市江干区太平门直街659号,电话：0571-85151000,
益万家医药连锁有限公司凤凰新村店,地址：浙江省杭州市余杭区凤凰新村27号,电话：0571-89052497,
益万家医药连锁有限公司利星民村店,地址：浙江省杭州市滨江区星民村12组,电话：0571-56655740,
益万家医药连锁有限公司现代济生堂店,地址：浙江省杭州市下城区凤起路70号,电话：0571-85287579,
益万家医药连锁有限公司杭诚药店,地址：浙江省杭州市西湖区望月商铺116号,电话：0571-81387590,
益万家医药连锁有限公司浦沿第三店,地址：浙江省杭州市滨江区浦沿路,电话：0571-86632486,
益万家医药连锁有限公司浦沿店,地址：浙江省杭州市滨江区东冠路附近,电话：0571-28051973,
益万家医药连锁有限公司新丰店,地址：浙江省杭州市余杭区南苑新丰新型社区东区036,电话：无,
益万家医药连锁有限公司长一村连锁店,地址：浙江省杭州市滨江区花园周179号,电话：0571-56697051,
益万家医药连锁有限公司星火南路店,地址：浙江省杭州市余杭区星光南路150号,电话：无,
益万家医药连锁有限公司笕桥第三店,地址：浙江省杭州市江干区笕桥二区49号,电话：0571-28020519,
益万家医药连锁有限公司笕桥连锁第二店,地址：浙江省杭州市江干区笕桥路150号,电话：0571-56292770,
益万家医药连锁有限公司郁宅店,地址：浙江省杭州市余杭区郁宅77号,电话：0571-88746956,
益万家医药连锁有限公司舟山东路第二店,地址：浙江省杭州市拱墅区舟山东路56号附近,电话：0571-88857563,
益万家医药连锁有限公司裘家村店,地址：浙江省杭州市余杭区裘家村12号,电话：无,
益万家医药连锁有限公司红丰店,地址：浙江省杭州市余杭区天荷路131号,电话：0571-89165301,
益万家医药连锁有限公司龙坞店,地址：浙江省杭州市西湖区龙坞工业园区19号,电话：0571-28113513,
益万家医药连锁有限公司塘栖店,地址：浙江省杭州市余杭区西小河街354号,电话：0571-89023715,
益万家医药连锁有限公司陆家潭店,地址：浙江省杭州市滨江区后陆家潭附近,电话：0571-56692170,
益万家医药连锁有限公司谢村店,地址：浙江省杭州市拱墅区古运河路附近,电话：0571-28113513,
益万家医药连锁有限公司秀月门店,地址：浙江省杭州市西湖区祥符南路秀月家园明月苑对面,电话：0571-86820260,
益万家医药连锁有限公司三墩店,地址：浙江省杭州市西湖区灯彩街237号,电话：0571-56301935,
益万家医药连锁有限公司杨家墩三店,地址：浙江省杭州市滨江区杨家墩51号附近,电话：0571-56693815,
益万家医药连锁有限公司风荷路店,地址：浙江省杭州市滨江区风荷路821号,电话：0571-28113513,
益万家医药连锁有限公司沿山村店,地址：浙江省杭州市江干区山羊坞88-1,电话：0571-85371413,
益万家医药连锁有限公司杨家沁苑店,地址：浙江省杭州市下城区杨家沁苑9排,电话：0571-85088255,
益万家医药连锁有限公司三墩二店,地址：浙江省杭州市西湖区古墩路1284号,电话：0571-28113513,
益万家医药连锁有限公司新湖苑店,地址：浙江省杭州市下城区新湖苑14幢(商)1,电话：0571-88160703,
益万家医药连锁有限公司新元店,地址：浙江省杭州市滨江区伟业路510号,电话：0571-88051671,
益万家医药连锁有限公司沈家苑店,地址：浙江省杭州市拱墅区沈家苑8号,电话：0571-88290597,
益万家医药连锁有限公司丽景路店,地址：浙江省杭州市西湖区丽景路附近,电话：0571-28113513,
益万家医药连锁有限公司九睿大药房,地址：浙江省杭州市江干区九堡家苑三区10排35号,电话：0571-28113513,
益万家医药连锁有限公司望江门店,地址：浙江省杭州市上城区望江门外直街193附近,电话：0571-56281468,
益万家医药连锁有限公司江诚店,地址：浙江省杭州市西湖区萍水西街163号,电话：0571-86953211,
益万家医药连锁有限公司庆隆村三店,地址：浙江省杭州市拱墅区余杭塘路173附近,电话：0571-28113513,
益万家医药连锁有限公司浦沿二店,地址：浙江省杭州市滨江区东冠路462附近,电话：0571-28113513,
益万家医药连锁有限公司德胜路第二店,地址：浙江省杭州市下城区德胜路8-1,电话：0571-28022210,
益万家医药连锁有限公司风景街店,地址：浙江省杭州市拱墅区风景街348号,电话：0571-86536501,
益万家医药连锁有限公司留下店,地址：浙江省杭州市西湖区西溪路875号,电话：0571-85221576,
益万家医药连锁有限公司西城年华店,地址：浙江省杭州市西湖区西城年华公寓商铺31号,电话：0571-89719157,
益万家医药连锁有限公司学院路店,地址：浙江省杭州市西湖区学院路231号附近,电话：0571-85357338,
益万家医药连锁有限公司蔡马店,地址：浙江省杭州市拱墅区九十六亩头47号附近,电话：0571-88299803,
益万家医药连锁有限公司德胜路店,地址：浙江省杭州市拱墅区德新路71号,电话：0571-88030114,
益万家医药连锁有限公司竞舟店,地址：浙江省杭州市西湖区莲花街151号,电话：0571-87770247,
益万家医药连锁有限公司凌波店,地址：浙江省杭州市西湖区凌波路67号,电话：无,
益万家医药连锁有限公司益乐村店,地址：浙江省杭州市西湖区文一西路,电话：0571-56822891,
天德堂药店有限公司,地址：浙江省杭州市江干区笕桥镇农贸市场旁,电话：0571-87206831,
浙江瑞人堂医药连锁有限公司温岭太平鸣远药店,地址：浙江省台州市温岭市太平街道鸣远药店48号,电话：0576-81688051,
浙江瑞人堂医药连锁有限公司临海邵家渡药店,地址：浙江省台州市邵家渡街道邵临东路13号,电话：0576-85222923,
浙江瑞人堂医药连锁有限公司椒江市府大道店,地址：浙江省台州市椒江市府大道东段11-13号,电话：0576-88206102,
浙江瑞人堂医药连锁有限公司玉环灵溪药店,地址：浙江省台州市玉环县龙溪镇花岩蒲村灵溪北路144-148,电话：0576-87246016,
浙江瑞人堂医药连锁有限公司坎门新大街药店,地址：浙江省台州市玉环县坎门街道新大街66、68、70号,电话：0576-81732813,
浙江瑞人堂医药连锁有限公司路桥峰江药店,地址：浙江省台州市路桥区峰江街道白枫桥街2号,电话：0576-82689936,
浙江瑞人堂医药连锁有限公司三门药店,地址：浙江省台州市三门县海游街道上洋路34号,电话：0576-83339890,
浙江瑞人堂医药连锁有限公司温岭雨伞药店,地址：浙江省台州市滨海镇雨伞瑞人堂药店,电话：0576-81691669,
浙江瑞人堂医药连锁有限公司温岭松门金港药店,地址：浙江省台州市温岭市松门镇金港路81.83.85号,电话：0576-81601257,
浙江瑞人堂医药连锁有限公司玉环清港药店,地址：浙江省台州市清港镇群兴路19号,电话：0576-87312532,
浙江瑞人堂医药连锁有限公司温岭太平大合山药店,地址：浙江省台州市大合山路158号,电话：0576-81679287,
浙江瑞人堂医药连锁有限公司黄岩沙川药店,地址：浙江省台州市黄岩区沙埠镇沙川路63号,电话：0576-84857329,
浙江瑞人堂医药连锁有限公司黄岩横街药店,地址：浙江省台州市台州市黄岩区东城街道横街202.204.206号,电话：0576-84015382,
浙江瑞人堂医药连锁有限公司临海银山分店,地址：浙江省台州市临海市银山街617号,电话：0576-85753938,
