海王星辰健康药房连锁有限公司同善里店,地址：天津市河西区同善里21-28门-底商2,电话：无,
海王星辰健康药房连锁有限公司新兆路店,地址：天津市河东区新兆路裕阳花园18－6－商11号,电话：无,
海王星辰健康药房连锁有限公司松风西里店,地址：天津市河东区万新村松风西里21-104,电话：无,
海王星辰健康药房连锁有限公司大沽南大润发店,地址：天津市河西区大沽南路与长湖路交汇处东南角（大润发超市内）,电话：无,
海王星辰健康药房连锁有限公司方达店,地址： 天津市河东区八经路23号方达大厦103-105,电话：无,
海王星辰健康药房连锁有限公司康新公寓店,地址：天津市河东区新开路康馨里6－4－102,电话：无,
海王星辰健康药房连锁有限公司梅江道店,地址：天津市河西区解放南路珠江道交口瑞江花园（竹苑）1-底商1,电话：无,
海王星辰健康药房连锁有限公司东兴路店,地址：天津市河东区东兴路1号,电话：无,
海王星辰健康药房连锁有限公司彩丽园店,地址：天津市河东区俪苑居住区彩丽园东侧底商3号,电话：无,
海王星辰健康药房连锁有限公司宽福里店,地址：天津市河西区宽福道宽福里1栋2号,电话：无,
海王星辰健康年药房连锁有限公司大润发店,地址：天津市河西区纪庄子道北侧(大润发超市内一层） ,电话：无,
海王星辰健康药房连锁有限公司建新东里店,地址：天津市河东区二号桥建新东里13号楼底商-1 店号,电话：无,
海王星辰健康药房连锁有限公司永和新里店,地址：天津市和平区甘肃路永和新里2.3门101-1,电话：无,
海王星辰健康药房连锁有限公司万科水晶城店,地址：天津市河西区解放南路南段西侧揽星园1-商铺5、商铺6,电话：无,
海王星辰健康药房连锁有限公司第六田园店,地址：天津市河西区解放南路476号（解放南路与潭江道交口易买得超市一层商铺97,电话：无,
海王星辰健康药房连锁有限公司柳林公寓店,地址：天津市河西区大沽南路柳苑公寓3-1,电话：无,
海王星辰健康药房连锁有限公司第六大道二店,地址：天津市河东区张贵庄路与东兴路交口东南侧陆典商业街34、36号,电话：无,
海王星辰健康药房连锁有限公司宜昌道店,地址：天津市和平区宜昌道41号,电话：无,
海王星辰健康药房连锁有限公司中裕园店,地址：天津市河西区广东路中裕园2号楼－101,电话：无,
海王星辰健康药房连锁有限公司凤山广场店,地址：天津市河东区太阳城凤山商业广场6－107,电话：无,
海王星辰健康药房连锁有限公司塘沽易买得店,地址：天津市塘沽区津塘路与中心北路交口易买得超市2楼,电话：无,
海王星辰健康药房连锁有限公司谊诚公寓店,地址：天津市河西区黑牛城道谊城公寓8号楼2号底商,电话：无,
海王星辰健康药房连锁有限公司芳馨园店,地址：天津市河东区上杭路芳馨园5号底商,电话：无,
海王星辰健康药房连锁有限公司塘沽乐购店,地址：天津市塘沽福州道乐购超市内2楼,电话：无,
海王星辰健康药房连锁有限公司蓬莱路店,地址：天津市河东区万新村四区底商1,电话：无,
海王星辰健康药房连锁有限公司塘沽兴海园店,地址：天津市塘沽区闸北路6－128／128增1号／128增2号,电话：无,
老百姓大药房连锁股份有限公司天津公司津南景茗道店,地址：天津市津南区双港新家园景茗道底商,电话：022-88979511,
天津瑞澄大药房连锁有限公司张道口店,地址：天津市西青区大寺镇宇泰家园新建广场张道口村委会旁,电话：无,
天津瑞澄大药房连锁有限公司嘉陵道店,地址：天津市南开区长江道498号附近,电话：022-27699038,
天津瑞澄大药房连锁有限公司安光店,地址：天津市北辰区安光村内,电话：022-26940726,
天津瑞澄大药房连锁有限公司空港店,地址：天津市东丽区空港经济区东七道10号,电话：无,
天津瑞澄大药房连锁有限公司东堤店,地址：天津市北辰区双口镇东堤村富民乐超市内,电话：022-86832665,
天津瑞澄大药房连锁有限公司小淀店,地址：天津市北辰区小淀镇小淀村农村合作银行后身,电话：022-26991823,
天津瑞澄大药房连锁有限公司石各庄店,地址：天津市武清区石各庄镇政政府北 ,电话：022-22159082,
天津瑞澄大药房连锁有限公司华泰道店,地址：天津市河北区华泰道315号,电话：无,
天津瑞澄大药房连锁有限公司同泽园店,地址：天津市津南区咸水沽镇同泽园17-1-101,电话：无,
天津瑞澄大药房连锁有限公司双口店,地址：天津市北辰区去双口二村中心北路13号双口中学旁,电话：022-86837879,
天津瑞澄大药房连锁有限公司青光二店,地址：天津市北辰区青光村青光新家园8号底商,电话：022-26953657,
天津瑞澄大药房连锁有限公司新都汇店,地址：天津市北辰区长瀛商业广场1—3号楼1139—1141,电话：022-86882688,
天津瑞澄大药房连锁有限公司国宜道店,地址：天津市北辰区宜兴埠国宜道515号普乐新苑后门,电话：022-60412559,
天津瑞澄大药房连锁有限公司青光店,地址：天津市北辰区青光镇青光村老津霸公路97号,电话：022-26950949,
天津瑞澄大药房连锁有限公司大张庄店,地址：天津市北辰区大张庄桥北200米市场旁,电话：022-86852878,
天津瑞澄大药房连锁有限公司盛仓新苑店,地址：天津市北辰区延吉道集贤市场东门北2号,电话：022-26828282,
天津瑞澄大药房连锁有限公司敖北店,地址：天津市武清区石各庄镇敖咀村中兴街,电话：022-22151412,
天津瑞澄大药房连锁有限公司汊沽港店,地址：天津市武清区汊沽港镇津永公路老乡政府对面,电话：无,
天津瑞澄大药房连锁有限公司都旺新城店,地址：天津市北辰区高峰路东侧都旺新城内竹芳园3号楼6门101,电话：022-26918188,
天津瑞澄大药房连锁有限公司金钟路店,地址：天津市河北区金钟路金波里5号楼底商3-5轴,电话：022-26215890,
天津瑞澄大药房连锁有限公司中北富力湾店,地址：天津市西青区津杨公路与万卉路交口西侧天阔园2-10号第一层,电话：无,
天津瑞澄大药房连锁有限公司旭日路店,地址：天津市大港区旭日路与胜利街交口,电话：400-848-9292,
天津瑞澄大药房连锁有限公司大江路店,地址：天津市河北区大江路开江里1号楼底商,电话：022-60552932,
天津瑞澄大药房连锁有限公司日纬路店,地址：天津市河北区日纬路78号,电话：022-26267970,
天津瑞澄大药房连锁有限公司双发大厦店,地址：天津市北辰区双发大厦A楼4号底商,电话：022-26811818,
天津瑞澄大药房连锁有限公司佳园里店,地址：天津市武清区渔坝口三角地,电话：022-26648944,
天津瑞澄大药房连锁有限公司祥云路店,地址：天津市津南区津港路与梨双路交叉口向东300米路南,电话：无,
天津瑞澄大药房连锁有限公司渔坝口店,地址：天津市红桥区佳园里中心西街佳园里商业街南区1号,电话：022-22146733,
天津瑞澄大药房连锁有限公司长湖路店,地址：天津市河西区长湖路景致里底商77号,电话：022-28185752,
天津瑞澄大药房连锁有限公司绍兴道店,地址：天津市河西区绍兴道276号（围堤道与绍兴道交叉口维多利亚酒店对面）儿童医院站,电话：022-23373016,
天津瑞澄大药房连锁有限公司旧津保路店,地址：天津市南开区咸阳路与旧津保路交叉口（旧津保路）咸阳路医院对面,电话：022-87531206,
天津瑞澄大药房连锁有限公司广开三马路店,地址：天津市南开区广开中街112,114号,电话：022-27373018,
天津瑞澄大药房连锁有限公司西堤头店,地址：天津市北辰区堤头镇刘快庄村杨北公路50号,电话：022-26567999,
天津瑞澄大药房连锁有限公司王串场五号路店,地址：天津市河北区富强道与五号路交口底商,电话：022-26423599,
天津瑞澄大药房连锁有限公司阳光100店,地址：天津市南开区红旗南路东南侧阳光100北园12-1-102,电话：022-83707282,
天津瑞澄大药房连锁有限公司革新道店,地址：天津市河北区王串场28段,电话：022-26464999,
天津瑞澄大药房连锁有限公司宝带路店,地址：天津市西青区宝带路39号,电话：022-83935565,
天津瑞澄大药房连锁有限公司万德庄店,地址：天津市南开区书香园底商1号楼4门1-101,电话：022-27467468,
天津瑞澄大药房连锁有限公司丁字沽三号路店,地址：天津市红桥区咸阳北路街道劳动服务中心院内112号,电话：无,
天津瑞澄大药房连锁有限公司枫林路店,地址：天津市河西区小海地珠江道枫林路29号,电话：无,
天津瑞澄大药房连锁有限公司复康路店,地址：天津市南开区复康路68号,电话：022-23685173,
天津瑞澄大药房连锁有限公司卫津路店,地址：天津市河西区卫津南路13号,电话：022-23512095,
天津瑞澄大药房连锁有限公司成林道二店,地址：天津市河东区程林庄路118号红星公寓1-2号底商,电话：022-84565558,
天津瑞澄大药房连锁有限公司富辛庄店,地址：天津市南开区富辛庄大街21号,电话：022-27569227,
天津瑞澄大药房连锁有限公司雅安道店,地址：天津市南开区咸阳路与雅安道交口南侧2号,电话：022-27635016,
天津瑞澄大药房连锁有限公司育秀街店,地址：天津市大港区育秀街48号迎宾超市旁,电话：022-63107310,
天津瑞澄大药房连锁有限公司中嘉花园店,地址：天津市红桥区向东南路中嘉花园菜市场2楼,电话：无,
天津瑞澄大药房连锁有限公司金地格林店,地址：天津市津南区双港镇津沽路西侧格林小城橄榄园4-底商1号,电话：022-88561921,
天津瑞澄大药房连锁有限公司大任庄店,地址：天津市西青区大任庄村世纪钟旁,电话：无,
天津瑞澄大药房连锁有限公司澄江路店,地址：天津市南开区昌宁南里16号楼底商124-127,电话：022-23685563,
天津瑞澄大药房连锁有限公司张家窝店,地址：天津市西青区张家窝辛老路南侧新增22号门脸房,电话：022-87980203,
天津瑞澄大药房连锁有限公司时代奥城店,地址：天津市南开区宾水西道与凌宾路交口西南侧奥城商业广场19-1-103,电话：022-83788441,
天津瑞澄大药房连锁有限公司长江道店,地址：天津市南开区长江道43号天荣公寓底商,电话：022-27477257,
天津瑞澄大药房连锁有限公司团结道店,地址：天津市河东区中山门团结道12号增2号,电话：022-84295365,
天津瑞澄大药房连锁有限公司东河沿大街店,地址：天津市河北区金明里1号楼底商3号,电话：022-26214609,
天津瑞澄大药房连锁有限公司津塘路店,地址：天津市河东区中山门西里4号楼底商,电话：022-84256321,
天津瑞澄大药房连锁有限公司欣苑路店,地址：天津市南开区长实道嘉泰花园4号楼底商,电话：022-23677885,
天津瑞澄大药房连锁有限公司雅乐道店,地址：天津市西青区李七庄街雅乐道中发里13-2号底商,电话：022-87823441,
天津瑞澄大药房连锁有限公司晨阳道店,地址：天津市河东区靖江路与晨阳道交口102中学对过,电话：022-84589315,
天津瑞澄大药房连锁有限公司榆关道店,地址：天津市河北区榆关道218号,电话：022-86662419,
天津瑞澄大药房连锁有限公司华苑店,地址：天津市南开区华苑路130-2号,电话：022-23725541,
天津瑞澄大药房连锁有限公司成林道店,地址：天津市河东区程林庄路前进楼,电话：022-24592125,
天津瑞澄大药房连锁有限公司柴楼新庄园店,地址：天津市北辰区双街镇柴楼新庄园顺境路5-2号,电话：022-86900816,
天津瑞澄大药房连锁有限公司龙岩道店,地址：天津市北辰区天穆镇王庄村龙岩道商铺33号,电话：无,
天津瑞澄大药房连锁有限公司欣水园店,地址：天津市河西区梅江欣水园底商12-7,电话：022-88367579,
天津瑞澄大药房连锁有限公司韩家墅店,地址：天津市北辰区韩家墅村华夏汽车厂门东,电话：022-86802336,
天津瑞澄大药房连锁有限公司虎林路店,地址：天津市北辰区虎林路底商12号,电话：022-26916969,
天津瑞澄大药房连锁有限公司微山路店,地址：天津市河西区华山里地铁站旁,电话：022-28157465,
天津瑞澄大药房连锁有限公司龙顺道店,地址：天津市北辰区双街新家园龙顺道34号-增34号,电话：022-26886232,
天津瑞澄大药房连锁有限公司隆昌路店,地址：天津市河西区隆昌路15号增6号,电话：022-28010559,
天津瑞澄大药房连锁有限公司解放南路店,地址：天津市河西区解放南路407号(天津医院对面) ,电话：022-28243835,
天津瑞澄大药房连锁有限公司南北大街店,地址：天津市河西区围堤道与南北大街交口海景公寓2-5-底商,电话：022-88267168,
天津瑞澄大药房连锁有限公司紫金山路店,地址：天津市河西区紫金山路澳隆花园底商2号,电话：022-88294027,
天津国大药房连锁有限公司雍阳西道药店,地址：天津市武清区杨村镇雍阳西道南侧,电话：022-82103353,
天津国大药房连锁有限公司大桥道药店,地址：天津市武清区杨村大桥道东风市场东楼外铺34、35、36号,电话：022-59667156,
天津国大药房连锁有限公司华昌道药店,地址：天津市河东区华昌大街北侧嘉华国际商业大厦2层F2F0003号,电话：022-24335660,
天津国大药房连锁有限公司小站店,地址：天津市津南区小站镇生活广场外埠(小站练兵厂对面),电话：022-88631930,
天津国大药房连锁有限公司集贤道药店,地址：天津市北辰区京津公路东，拜泉里南(北辰中医医院）,电话：022-86815096,
天津国大药房连锁有限公司顺义里药店,地址：天津市北辰区顺义里1#4门底商9号,电话：022-26619384,
天津国大药房连锁有限公司西青道店,地址：天津市西青区杨柳青西青道403号西青医院内,电话：022-27921721,
天津国大药房连锁有限公司曹子里二店,地址：天津市武清区曹子里镇文水园广场西侧2号,电话：022-29558099,
天津国大药房连锁有限公司云山里药店,地址：天津市河西区小海地云山里108门-3底商,电话：022-28182727,
天津国大药房连锁有限公司京津公路店,地址：天津市北辰区京津公路254号,电话：022-26886600,
天津国大药房连锁有限公司南蔡村药店,地址：天津市武清区南蔡村镇南蔡村四区280号,电话：022-29419325,
天津国大药房连锁有限公司双发商业街药店,地址：天津市北辰区双发商业街114号,电话：022-26830505,
天津国大药房连锁有限公司高峰路药店,地址：天津市北辰区讷河里底商11-8,电话：022-26838000,
天津国大药房连锁有限公司霞光里药店,地址：天津市北辰区霞光里底商2-1,电话：022-26829990,
天津国大药房连锁有限公司红旗路店,地址：天津市津南区咸水沽镇红霞里底商13-15号,电话：022-28523780,
天津国大药房连锁有限公司桃香园药店,地址：天津市北辰区桃香园底商59-8,电话：022-26340921,
天津国大药房连锁有限公司龙汇公寓店,地址：天津市津南区辛庄镇龙汇公寓1-3-101,电话：022-28548037,
天津国大药房连锁有限公司曹子里药店,地址：天津市武清区曹子里拓展区芳菲苑小区东门对面3号底商,电话：022-29550391,
天津国大药房连锁有限公司城际美景店,地址：天津市北辰区城际美景家园30-商6号,电话：022-86971763,
天津国大药房连锁有限公司大碱厂店,地址：天津市武清区大碱厂镇大碱厂街地税南,电话：022-82219971,
天津国大药房连锁有限公司万海店,地址：天津市河北区金钟河大街366号,电话：022-26416105,
天津国大药房连锁有限公司和平路药店,地址：天津市和平区万达商业广场三层,电话：022-58550580,
天津国大药房连锁有限公司河北一店,地址：天津市河北区昆纬路55号,电话：022-26276717,
天津国大药房连锁有限公司利津路药店,地址：天津市东丽区利津路7号,电话：022-24935107,
天津国大药房连锁有限公司泉州路药店,地址：天津市武清区泉州路与振华西道交口,电话：022-82265781,
天津国大药房连锁有限公司渤海店,地址：天津市和平区昆明路景阳里7门底商,电话：022-27824206,
天津国大药房连锁有限公司福海园店,地址：天津市津南区葛沽镇解放道西侧福海园17-底商7号,电话：022-28696032,
天津国大药房连锁有限公司振华道店,地址：天津市武清区杨村京津公路东侧中信广场C区B-101,电话：022-22200677,
天津国大药房连锁有限公司北海店,地址：天津市河东区新开路巨福园底商,电话：022-24322823,
天津国大药房连锁有限公司建昌里店,地址：天津市河北区建昌里85-90栋102-105,电话：022-26325354,
天津国大药房连锁有限公司天海店,地址：天津市河西区围堤道珠波里4号楼4门底商,电话：022-28227425,
天津国大药房连锁有限公司假日风景花园店,地址：天津市西青区中北镇假日风景花园43A号楼104底商,电话：022-87797035,
天津国大药房连锁有限公司俊东公寓店,地址：天津市河东区俊东公寓1号楼底商4号,电话：022-84332070,
天津国大药房连锁有限公司爱琴海花园店,地址：天津市河北区胜利路296号,电话：022-60538161,
天津国大药房连锁有限公司福海店,地址：天津市南开区万德庄大街138号（原万德庄大街凯立花园7幢5门底商）,电话：022-27485161,
天津国大药房连锁有限公司栖霞道药店,地址：天津市东丽区栖霞道12号一层,电话：022-24960650,
天津国大药房连锁有限公司香山道店,地址：天津市河东区万新村天泉东里4号楼2门底商,电话：022-24372786,
天津国大药房连锁有限公司龙海店,地址：天津市和平区西安道101号1楼,电话：022-23130104,
天津国大药房连锁有限公司河西务药店,地址：天津市武清区河西务镇钟楼东街东2号楼,电话：022-29437788,
天津国大药房连锁有限公司康海店,地址：天津市河北区金钟路22号,电话：022-26223801,
天津国大药房连锁有限公司健海店,地址：天津市大港区旭日路194号,电话：022-63384883,
老百姓大药房连锁股份有限公司天津公司南开自贡道店,地址：天津市南开区自贡道1号,电话：022-27612456,
老百姓大药房连锁股份有限公司天津公司南开咸阳路店,地址：天津市南开区西湖道81号,电话：022-87610387,
老百姓大药房连锁股份有限公司天津公司南开迎风道店,地址：天津市南开区王顶堤迎风道28号,电话：022-23688796,
老百姓大药房连锁股份有限公司天津公司南开店,地址：天津市南开区三马路37号(原东方大厦一楼),电话：022-27281212 ,
老百姓大药房连锁股份有限公司天津公司南开红旗路一店,地址：天津市南开区黄河道雅润家园底商（长虹生态园附近）,电话：022-27682561,
老百姓大药房连锁股份有限公司天津公司静海县东方红路二店,地址：天津市静海县静海镇利安银都商业型广场1-104,电话：无,
老百姓大药房连锁股份有限公司天津公司静海胜利大街店,地址：天津市静海县胜利大街与南纬一路交口 ,电话：020-28945289,
老百姓大药房连锁股份有限公司天津公司红桥区佳宁里店,地址：天津市红桥区佳宁里底商6-4-104-110,电话：022-26659010,
老百姓大药房连锁股份有限公司天津公司津南葛沽店,地址：天津市津南区双港新家园景茗道底商,电话：022-88979511,
老百姓大药房连锁股份有限公司天津公司西青芥园西道店,地址：天津市西青区中北镇福姜路新景商业型广场第一层,电话：022-27517677,
老百姓大药房连锁股份有限公司天津公司南开保山道店,地址：天津市南开区昌宁北里平房2号,电话：022-23660533,
老百姓大药房连锁股份有限公司天津公司河西珠江道店,地址：天津市河西区珠江道4号,电话：无,
老百姓大药房连锁股份有限公司天津公司密云路店,地址：天津市南开区黄河道与密云路交口,电话：无,
老百姓大药房连锁股份有限公司天津公司西青名众广场店,地址：天津市西青区杨柳青镇柳口路与尊美街交口,电话：无,
老百姓大药房连锁股份有限公司天津公司河西小海地微山中学店,地址：天津市河西区双水道14号（微山路小学旁）,电话：022-28129820,
老百姓大药房连锁股份有限公司天津公司大寺人人乐店,地址：天津市西青区大寺镇芦北路22号（人人乐二楼11号老百姓药房）,电话：无,
老百姓大药房连锁股份有限公司天津公司静海东方红店,地址：天津市静海县县长途汽车站向东50米东方红路（国美电器旁）,电话：022-68921122,
老百姓大药房连锁股份有限公司天津公司红桥芥园道店,地址：天津市红桥区明华里6号楼底商3号,电话：022-60222150,
老百姓大药房连锁股份有限公司天津公司河西店,地址：天津市河西区气象台路凤凰城底商（东风里）,电话：022-23372268,
老百姓大药房连锁股份有限公司天津公司南开黄河道一店,地址：天津市南开区黄河道107号,电话：022-27495970,
老百姓大药房连锁股份有限公司天津滨海公司塘沽店,地址：天津市塘沽区解放路步行街与学校大街交口488号,电话：022-25877799 ,
老百姓大药房连锁股份有限公司天津公司河西陵水道店,地址：天津市河西区陵水路21号,电话：022-88456809,
老百姓大药房连锁股份有限公司天津公司南开汾水道店,地址：天津市南开区汾水道107号,电话：022-87605590,
老百姓大药房连锁股份有限公司天津公司南开西湖道店,地址：天津市南开区西湖道41号,电话：022-27418004,
老百姓大药房连锁股份有限公司天津公司丁字沽一号路店,地址：天津市红桥区丁字沽一号路与咸阳北路交口,电话：022-26516111,
老百姓大药房连锁股份有限公司天津公司河西区曲江路店,地址：天津市河西区小海地曲江路16号,电话：无,
老百姓大药房连锁股份有限公司天津公司红桥区本溪路店,地址：天津市红桥区本溪路与开源道交口,电话：022-26530623,
老百姓大药房连锁股份有限公司天津公司河西南北大街店,地址：天津市河西区南北大街云广新里51门底商,电话：022-28278609,
老百姓大药房连锁股份有限公司天津公司红桥洪湖北路店,地址：天津市红桥区红桥西于庄礼貌东里10-13门底商-102-1,电话：022-26553987,
老百姓大药房连锁股份有限公司天津公司河西大沽南路店,地址：天津市河西区景兴西里隆昌路增16号底商,电话：022-83656569,
老百姓大药房连锁股份有限公司天津公司河东天山东路店,地址：天津市河东区万新村19区东新街文体活动中心,电话：无,
老百姓大药房连锁股份有限公司天津公司河东中山门店,地址：天津市河东区中山门2号路与中心西道交口（河东二幼对面）,电话：022-84279113,
老百姓大药房连锁股份有限公司天津公司河东晨阳道店,地址：天津市河东区宜兴南里1-4-101-103,电话：022-58153227,
老百姓大药房连锁股份有限公司天津公司河东店,地址：天津市河东区津塘中路52号(河东体育场),电话：022-24128988,
老百姓大药房连锁股份有限公司天津公司河东广宁路店,地址：天津市河东区广宁路30号,电话：022-84299105,
老百姓大药房连锁股份有限公司天津公司河东万东路店,地址：天津市河东区万东路83号,电话：022-84755332,
老百姓大药房连锁股份有限公司天津公司河北区金海道店,地址：天津市河北区金海道157号,电话：022-26219330,
老百姓大药房连锁股份有限公司天津公司万新村店,地址：天津市河东区万新村天山路与嵩山道交口,电话：022-24372211,
老百姓大药房连锁股份有限公司天津公司河东王串场一号路店,地址：天津市河东区井冈山路瑞光里6号楼底商,电话：022-26459055,
老百姓大药房连锁股份有限公司天津公司河北区王串场五号路店,地址：天津市河北区王串场五号路36号,电话：022-26455529,
老百姓大药房连锁股份有限公司天津公司河东劳动道店,地址：天津市河东区唐口路新村6段11号楼首层-8门（A区）,电话：020-24493832,
老百姓大药房连锁股份有限公司天津公司河东富民路店,地址：天津市河东区富明路滨河新苑26-3-103,电话：022-84215811,
老百姓大药房连锁股份有限公司天津公司河北区赵沽里店,地址：天津市河北区靖江路环江里9号楼30门底商,电话：022-26755223,
老百姓大药房连锁股份有限公司天津公司河东福东路店,地址：天津市河东区二号桥福东北里1号路6号B座底商,电话：022-24967914,
老百姓大药房连锁股份有限公司天津公司河北区王串场革新道口店,地址：天津市河北区金钟河大街702号,电话：022-26439165,
老百姓大药房连锁股份有限公司天津公司河东八纬路宫前园店,地址：天津市河东区东新街天山路247号,电话：022-24370166,
老百姓大药房连锁股份有限公司天津公司河北靖江路店,地址：天津市河北区靖江路14号,电话：022-24595222,
老百姓大药房连锁股份有限公司天津公司河北区黄纬路店,地址：天津市河北区二美里底商,电话：022-26282152,
老百姓大药房连锁股份有限公司天津公司北辰顺境路店,地址：天津市北辰区顺境路101-111号,电话：022-26922181,
老百姓大药房连锁股份有限公司天津公司高新区梅苑路店,地址：天津市南开区高新产业园区华苑产业区梅苑路9号10号楼一层,电话：无,
