新世纪医药涟水诚信药房,地址：江苏省淮安市涟水县涟城镇军民居委会H组团一号楼面南由西向北第三、四间门面,电话：无,
新世纪医药舒康药房,地址：江苏省淮安市淮安区顺河镇何桥村三组（姚锦林出租屋）,电话：无,
新世纪医药广源药房,地址：江苏省淮安市金湖县吕良镇人民路18号,电话：无,
新世纪医药亿康药房,地址：江苏省淮安市盱眙县官滩镇圣山南路101号（种正华出租房）,电话：无,
新世纪医药三联药房,地址：江苏省淮安市盱眙县马坝镇镇北路三联超市旁,电话：无,
新世纪医药大董药房,地址：江苏省淮安市淮安区宋集乡大董村七组（董清荣出租屋）,电话：无,
新世纪医药旺旺药房,地址：江苏省淮安市淮阴区江淮人家平安苑20#商住楼101号、102号门面房,电话：无,
新世纪医药春茂药房,地址：江苏省淮安市盱眙县旧铺镇富民街6号（张孝红出租屋）,电话：无,
新世纪医药康福寿药房,地址：江苏省淮安市盱眙县马坝镇镇南路48号（陈山泉出租房）,电话：无,
新世纪医药明月珠药房,地址：江苏省淮安市淮安区城东乡集镇（张巨芳出租屋）,电话：无,
新世纪医药盛旺药房,地址：江苏省淮安市淮阴区南陈集镇东西街,电话：无,
新世纪医药复兴药房,地址：江苏省淮安市盱眙县旧铺镇街道平原北路53号（王玉萍出租房）,电话：无,
新世纪医药海凤药房,地址：江苏省淮安市淮安区博里镇农民街腾飞南路（李海凤出租屋）,电话：无,
新世纪医药慧群药房,地址：江苏省淮安市淮阴区渔沟镇卢华小区（郑冬梅出租屋）,电话：无,
新世纪医药良吉药房,地址：江苏省淮安市淮安区博里镇人民路东首（杨志珍出租屋）,电话：无,
新世纪医药苏北市场店,地址：江苏省淮安市淮阴区苏北市场1号商住楼（沈士保出租屋）,电话：无,
新世纪医药慧心药房,地址：江苏省淮安市淮阴区渔沟镇戏圆街（蒋兵出租屋）,电话：无,
新世纪医药康民堂药房,地址：江苏省淮安市淮阴区王营镇越河村七组（汤锦山出租房）,电话：无,
新世纪医药博信药房,地址：江苏省淮安市淮阴区韩桥乡韩桥街（刘立勤出租屋）,电话：无,
新世纪医药正清药房,地址：江苏省淮安市淮阴区豪景华庭3号楼、4号楼商业用房121室,电话：无,
新世纪医药全德堂药房,地址：江苏省淮安市淮阴区长江西路185号（营西一组）,电话：无,
新世纪医药凌桥药房,地址：江苏省淮安市淮阴区凌桥乡凌桥村五组1幢（周理波出租屋）,电话：无,
新世纪医药安护药房,地址：江苏省淮安市淮阴区刘老庄乡刘皮村八组,电话：无,
新世纪医药胜毅药房,地址：江苏省淮安市淮阴区老张集乡老张集街（张中亚出租屋）,电话：无,
新世纪医药海龙药房,地址：江苏省淮安市淮阴区王兴镇王兴村（袁永兵出租屋）,电话：无,
新世纪医药涵康药房,地址：江苏省淮安市淮阴区五里镇五里村五组,电话：无,
新世纪医药清浦广益药房,地址：江苏省淮安市清浦区浦南路解放新村296号,电话：无,
新世纪医药幸福人药房,地址：江苏省淮安市淮阴区西宋集镇渔宋路边汤集街55号（汤如柱出租房）,电话：无,
新世纪医药来康药房,地址：江苏省淮安市淮阴区南陈集镇南陈集街东首（杨进松出租屋）,电话：无,
新世纪医药世和堂药房,地址：江苏省淮安市淮阴区棉花镇棉花街,电话：无,
新世纪医药黄码药房,地址：江苏省淮安市青浦区黄码乡黄码新街（王兆飞出租屋）,电话：无,
新世纪医药永和药房,地址：江苏省淮安市洪福小区A组团1号楼113室,电话：无,
新世纪医药迎春嘉园店,地址：江苏省淮安市淮阴区迎春嘉园14幢105室,电话：无,
新世纪医药汇通药房,地址：江苏省淮安市淮阴区赵集镇赵集村三组,电话：无,
新世纪医药御康药房,地址：江苏省淮安市淮阴区长江西路北侧广城尚书房7号楼107号门面房,电话：无,
新世纪医药仁爱药房,地址：江苏省淮安市青浦区武墩镇武墩街98号,电话：无,
新世纪医药协和中西药房,地址：江苏省淮安市融侨华府天玺园2号楼2-9、2-10、2-11号一层,电话：0517-83572108,
新世纪医药仁心药房,地址：江苏省淮安市淮阴区吴城镇街道北首（张书霞出租屋）,电话：无,
新世纪医药悦民大药房,地址：江苏省淮安市淮阴区袁集乡袁集村街南组,电话：无,
新世纪医药启源药房,地址：江苏省淮安市清浦区和平镇和平村十五组（秦红珍出租屋）,电话：无,
新世纪医药杏林药房,地址：江苏省淮安市工业园区宁涟路办事处团结小区71号,电话：无,
新世纪医药康福来药房,地址：江苏省淮安市淮阴区五里镇五里街（王国军出租屋）,电话：无,
新世纪医药古寨新民药房,地址：江苏省淮安市淮阴区古寨乡古寨南街,电话：无,
新世纪医药博爱药房,地址：江苏省淮安市清浦区大庆路4号1幢101室,电话：无,
新世纪医药百姓源药房,地址：江苏省淮安市经济开发区小康城纬一路20号,电话：无,
新世纪医药新渡药房,地址：江苏省淮安市淮阴区新渡乡佟洼村（林步堂出租屋）,电话：无,
新世纪医药宗大药房,地址：江苏省淮安市淮阴区丁集镇丁集街,电话：无,
新世纪医药喜泰来药房,地址：江苏省淮安市清浦区化工新村1幢26号（淮钢宿舍4区18栋一楼）,电话：0571-83505889,
新世纪医药康家药房,地址：江苏省淮安市淮海南路大运河桥南市电视台发射塔下（清浦区城南乡农副公司出租屋）,电话：无,
新世纪医药福康药房,地址：江苏省淮安市淮阴区三树镇张桥村（夏云出租屋）,电话：无,
新世纪医药淮河药房,地址：江苏省淮安市淮阴区杨庄乡淮闸村一组,电话：无,
新世纪医药清浦区康乐药房,地址：江苏省淮安市清浦区盐河镇盐河街（毕庆赞出租屋）,电话：无,
新世纪医药正和药房,地址：江苏省淮安经济开发区明远东路8-3、4幢8-55、57室,电话：无,
新世纪医药寨南药房,地址：江苏省淮安市淮阴区古寨乡古寨街南门23号,电话：无,
新世纪医药宝康药房,地址：江苏省淮安市清浦区和平镇和平街68号,电话：无,
新世纪医药康您药房,地址：江苏省淮安市中天花园15号楼15-5室,电话：无,
新世纪医药友善堂药房,地址：江苏省淮安市清浦区和平镇草河村,电话：无,
新世纪医药同济药房,地址：江苏省淮安市健康西路144号南起第9号门面房,电话：无,
新世纪医药济世堂药房,地址：江苏省淮安市健康西路37~1,电话：0517-83645909,
恩华连锁欢口大药房,地址：江苏省徐州丰县镇中心西路南侧医院门路东,电话：0516-89532818,
恩华连锁利国药店,地址：江苏省徐州市利国镇利国商业街百货大楼一楼,电话：0516-87156181,
恩华连锁楚州药店,地址：江苏省淮安市淮安区西门大街129号,电话：0517-85950666,
恩华连锁百汇药店,地址：江苏省徐州市纺织路荣景盛苑A7-107,108,电话：0516-85822200,
恩华连锁六合二店,地址：江苏省南京市六合区雄州街道泰山路127-129号,电话：025-57133979,
恩华连锁丰县药店,地址：江苏省徐州市丰县人民西路县医院东隔壁,电话：0516-89237279,
恩华连锁六合药店,地址：江苏省南京市六合区雄州街道文昌街82-27号,电话：025-57125239,
恩华连锁第八药店,地址：江苏省徐州市解放路与和平路交叉处,电话：0516-83722516,
恩华连锁十五药店,地址：江苏省徐州市新城区绿地商务城元和路112号,电话：0516-87318931,
恩华连锁金湖第二药房,地址：江苏省淮安市金湖县龙港花园城41幢101室,电话：0517-86900089,
恩华连锁宿迁药店,地址：江苏省宿迁市西湖路西楚现代商城1-103,电话：0527-84367389,
恩华连锁鹊风药店,地址：江苏省徐州市下淀路世纪锦园小区6栋1单元东首A3区,电话：0516-87773557,
恩华连锁金湖药店,地址：江苏省淮安市建设路155号,电话：0517-86886667,
恩华连锁无锡药店,地址：江苏省无锡市五爱北路48号,电话：0510-82705475,
恩华连锁第六药店,地址：江苏省徐州市中山北路延长段华夏花园4-1-106号,电话：0516-87838090,
恩华连锁步行街药店,地址：江苏省徐州市睢宁县睢城镇新市步行街西首徐州旭旺超市一楼,电话：无,
恩华连锁第十九药店,地址：江苏省徐州市淮海路新都佳苑门面房,电话：0516-85653399,
恩华连锁第五药店,地址：江苏省徐州睢宁县元府东路85号（新世纪教育大厦一楼门面）,电话：0516-88346476,
恩华连锁七店,地址：江苏省徐州市风华园,电话：0516-83797101,
恩华连锁第十八药店,地址：江苏省徐州市煤港路16号滨湖城市花园1号楼-1-104商铺,电话：0516-85831555,
恩华连锁第四药店,地址：江苏省徐州市淮海西路103号(二院西隔壁),电话：0516-85703088,
恩华连锁华山大药房,地址：江苏省徐州丰县镇东致富路北侧,电话：0516-89237279,
恩华连锁涟水二店,地址：江苏省淮安市涟水县炎黄大道阳光家园门面房,电话：0517-82391708,
恩华连锁涟水药店,地址：江苏省淮安市涟水县涟城镇安东路118号,电话：0517-82323707,
恩华连锁第十药店,地址：江苏省徐州市永泰东方美地一期1号楼4单元101-102,电话：0516-83367067,
恩华连锁第九药店,地址：江苏省徐州睢宁县红叶路红旗小区6号楼107-108室（红叶路百盛润家南隔壁）,电话：0516-88388558,
恩华连锁第三药店,地址：江苏省徐州新沂市市府路33号人武综合楼,电话：0516-88990310,
兴化市益善堂梓辛店,地址：江苏省泰州市兴化市荻垛镇幸福路212号,电话：0523-83210692,
兴化市益善堂百佳药店,地址：江苏省泰州市北郊居委会英武北路黄金城道4幢3室,电话：0523-83210692,
兴化市益善堂安丰镇长健药店,地址：江苏省泰州兴化市安丰镇振安北路东侧商宅楼111号,电话：0523-83210692,
兴化市益善堂康华药店,地址：江苏省泰州市兴化市缸顾乡缸顾村缸亭路13楼2号,电话：0523-83210692,
兴化市益善堂林湖东林店,地址：江苏省泰州兴化市林湖乡人民路87号,电话：0523-83210692,
兴化市益善堂晓芹药店,地址：江苏省泰州市兴化市戴南镇戴泽路121号,电话：0523-83210692,
兴化市益善堂沙沟镇鱼市口药店,地址：江苏省泰州市兴化市沙沟镇团结居委会前大街116号,电话：0523-83210692,
兴化市益善堂桂龙药房,地址：江苏省泰州市兴化市合陈镇昌合路南（昌合路1066号）,电话：0523-83210692,
兴化市益善堂戴南店,地址：江苏省泰州市兴化市戴南镇团结路东桥巷17号,电话：0523-83210692,
兴化市益善堂利民药店,地址：江苏省泰州市兴化市张郭镇唐刘集镇兴唐路47-49号,电话：0523-83210692,
兴化市益善堂大邹镇惠民药店,地址：江苏省泰州市兴化市大邹镇丰乐路5号,电话：0523-83210692,
兴化市益善堂庆斋药店,地址：江苏省泰州市兴化市李中镇草王信用社对面,电话：0523-83210692,
兴化市益善堂徐扬药店,地址：江苏省泰州市兴化市永丰镇集镇朱严路106号,电话：0523-83210692,
兴化市益善堂花中店,地址：江苏省泰州市兴化市花园公寓连家店第四户,电话：0523-83210692,
兴化市益善堂大垛镇花雨店,地址：江苏省泰州市兴化市大垛镇文化路2号,电话：0523-83210692,
兴化市益善堂老阁店,地址：江苏省泰州市兴化市临城镇老阁村,电话：0523-83210692,
兴化市益善堂严家店,地址：江苏省泰州市兴化市英武路107号,电话：0523-83210692,
兴化市益善堂海南文昌店,地址：江苏省泰州市兴化市海南镇文昌路19号,电话：0523-83210692,
兴化市益善堂好旺店,地址：江苏省泰州市兴化市九顷南街26号,电话：0523-83210692,
兴化市益善堂健康店,地址：江苏省泰州市兴化市南亭路78号,电话：0523-83210692,
兴化市益善堂同仁堂店,地址：江苏省泰州市兴化市农公站对面造地公司大楼底层,电话：0523-83210692,
兴化市益善堂康缘店,地址：江苏省泰州市兴化市富康花园5幢1-103、10幢01号,电话：0523-83210692,
兴化市益善堂丰收路店,地址：江苏省泰州市兴化市南大居委会沧浪网点由南向北6、5、4间,电话：0523-83210692,
徐州市广济东海药店,地址：江苏省徐州市东海县牛山镇牛山北路（县医院对面）,电话：0518-87213677,
徐州市广济慈仁药店,地址：江苏省徐州市贾汪区前委路民和街2号,电话：0518-87710677,
徐州市广济五洲大药房,地址：江苏省徐州市铁路医院南侧,电话：0518-83868755,
徐州市广济华祥药店,地址：江苏省徐州市贾汪区团结路13号楼下,电话：0518-87710877,
徐州市广济天桥药店,地址：江苏省徐州市铜山路43号,电话：0518-83660029,
徐州市广济睢宁广济堂大药房,地址：江苏省徐州市睢宁县八一东街北侧24-200号,电话：0518-88388820,
徐州市广济健生药店,地址：江苏省徐州市医药高等职业学校南门综合楼,电话：0518-83303378,
徐州市广济益寿堂药店,地址：江苏省徐州市徐海路90号铁路宾馆西门面房,电话：0518-88930521,
徐州市广济黄山新村药店,地址：江苏省徐州市黄山新村商贸楼一楼,电话：0518-83767785,
徐州市广济同乐药店,地址：江苏省徐州市沛县大屯煤电公司南京中路工商综合楼一楼,电话：0518-85272558,
徐州市广济堤北药店,地址：江苏省徐州市堤北路15号,电话：0518-87622020,
徐州市广济祥顺成药店,地址：江苏省徐州市沛县汉中路物资大厦1楼,电话：0518-89617525,
徐州市广济福音药店,地址：江苏省徐州市大庆路香山庭院10号楼101室,电话：0518-83732777,
徐州市广济济善堂药店,地址：江苏省徐州市贾汪区团结路东段楼下,电话：0518-87129869,
徐州市广济圣天大药房,地址：江苏省徐州市卫生局商住楼一层门面北第1、2间,电话：0518-89223338,
徐州市广济彭园大药房,地址：江苏省徐州市解放南路彭园路交叉口,电话：0518-83868413,
徐州市广济康顺药店,地址：江苏省徐州市沛县东风路北侧饮服公司综合楼105-106,电话：0518-89659998,
徐州市广济新禾大药房,地址：江苏省徐州铜山新区南京路83-2号,电话：0518-83539908,
徐州市广济健民药店,地址：江苏省徐州市黄河南路,电话：0518-85698182,
徐州市广济康安药店,地址：江苏省徐州市解放南路（矿大西门斜对面）,电话：0518-83889787,
徐州市广济百草药店,地址：江苏省徐州市淮海东路191号,电话：0518-83738002,
徐州市广济新华药房,地址：江苏省徐州市环城路116号,电话：0518-83778737,
徐州市广济湖滨药店,地址：江苏省徐州市湖滨新村(湖滨一小北),电话：0518-85719193,
徐州市广济庆云药店,地址：江苏省徐州市段庄广场西侧西城华庭7号1-110,电话：0518-83726071,
徐州市广济古彭药店,地址：江苏省徐州市淮海东路71号,电话：0518-83722015,
徐州市广济广济堂药店,地址：江苏省徐州市钟鼓楼西100米,电话：0518-83725815,
常州人寿天第三药店,地址：江苏省常州市天宁区劳动中路101号,电话：无,
常州人寿天童宁远药店,地址：江苏省常州市客运中心地下一层17-18商铺,电话：无,
常州人寿天正和药店,地址：江苏省常州市钟楼区南大街街道红星新村25幢甲单元102室,电话：无,
常州人寿天老丰裕药店,地址：江苏省常州市天宁区劳动西路74号,电话：无,
常州人寿天集成医药器械商店,地址：江苏省常州市天宁区朝阳二村31-甲-103,电话：无,
常州人寿天快乐大药房,地址：江苏省常州市新北区晋陵北路211-18号,电话：无,
常州人寿天安康药店,地址：江苏省常州市天宁区五角场东村13幢7号,电话：无,
常州人寿天东丰裕药店,地址：江苏省常州市钟楼区荷花池街道北大街3号,电话：无,
常州人寿天南山药店,地址：江苏省常州市天宁区和平北路306号,电话：无,
常州人寿天养生药店,地址：江苏省常州市戚墅堰西街2号,电话：无,
常州人寿天第二医药商场店,地址：江苏省常州市天宁区劳动中路101号,电话：无,
常州人寿天红梅大药房,地址：江苏省常州市天宁区竹林南路20号,电话：无,
常州人寿天健生药店,地址：江苏省常州市戚墅堰区公园壹号花园148-149号,电话：无,
常州人寿天中华药房,地址：江苏省常州市常发豪庭16幢19号,电话：无,
常州人寿天茶山大药房,地址：江苏省常州市清凉新村135-1号,电话：无,
常州人寿天康源药店,地址：江苏省常州市戚墅堰区五益新村1幢101-102室,电话：无,
常州人寿天回春药店,地址：江苏省常州市天宁区局前街78#11-12号,电话：无,
常州人寿天朝阳药店 ,地址：江苏省常州市新城金郡花园50、51号,电话：无,
常州人寿天朱汉记药店,地址：江苏省常州市钟楼区南大街街道西直街55号,电话：无,
常州人寿天戚区药店,地址：江苏省常州市戚墅堰区延陵东路190号,电话：无,
常州人寿天仁寿药店,地址：江苏省常州市钟楼区关河西路95号中南大厦102室,电话：无,
常州人寿天医药商场店,地址：江苏省常州市天宁区延陵西路102号,电话：无,
南京金陵大药房有限责任公司中山东路店,地址：江苏省南京市中山东路321,电话：025-85630562,
南京金陵大药房有限责任公司凤翔新城店,地址：江苏省南京市铁心桥街道宁双路7号,电话：025-52266291,
南京金陵大药房有限责任公司明发城市广场店,地址：江苏省南京市浦口区浦珠中路235-15号、235-16号、235-17号一楼,电话：025-58847371,
南京金陵大药房有限责任公司升州路店,地址：江苏省南京市升州路177号,电话：025-58791501,
南京金陵大药房有限责任公司时代店,地址：江苏省南京市中央路331号,电话：025-58752026,
南京金陵大药房有限责任公司岱善新城店,地址：江苏省南京市雨花台区西善桥街道岱善新城尤庄街7-1号-8室1楼,电话：025-52263250,
南京金陵大药房有限责任公司江宁路店,地址：江苏省南京市江宁路3号,电话：025-52256320,
南京金陵大药房有限责任公司莲池路店,地址：江苏省南京市莲花新村莲池路34号,电话：025-86226580,
南京金陵大药房有限责任公司石门坎店,地址：江苏省南京市石门坎169号,电话：025-58826530,
南京金陵大药房有限责任公司永胜路店,地址：江苏省南京市江宁区永胜路98号,电话：025-52189083,
南京金陵大药房有限责任公司天泓山庄店,地址：江苏省南京市马群新街163号,电话：025-52258303,
南京金陵大药房有限责任公司紫金西城店,地址：江苏省南京市奥体大街120-4号,电话：025-51860336,
南京金陵大药房有限责任公司孝陵卫店,地址：江苏省南京市孝陵卫街99号,电话：025-58823259,
南京金陵大药房有限责任公司明尚东苑店,地址：江苏省南京市雨花台区西善桥岱善新城09号地块06幢S0906103号1楼,电话：025-52219720,
南京金陵大药房有限责任公司惠纺园店,地址：江苏省南京市中山北路593号,电话：025-52205160,
南京金陵大药房有限责任公司北门桥店,地址：江苏省南京市北门桥街10-1,电话：025-57109653,
南京金陵大药房有限责任公司万科红郡店,地址：江苏省南京市和燕路148号,电话：025-58761180,
南京金陵大药房有限责任公司后标营店,地址：江苏省南京市后标营路100号戎泰山庄综合楼二栋一楼,电话：025-83356782,
南京金陵大药房有限责任公司定淮门店,地址：江苏省南京市定淮门2号,电话：025-58828957,
南京金陵大药房有限责任公司东新南路店,地址：江苏省南京市东新南路288号,电话：025-52180395,
南京金陵大药房有限责任公司百水芊城店,地址：江苏省南京市百水芊城春水坊25栋,电话：025-57712526,
南京金陵大药房有限责任公司雄风路店,地址：江苏省南京市雨花台区板桥街道雄风路486号,电话：025-52209861,
南京金陵大药房有限责任公司进香河店,地址：江苏省南京市进香河8号,电话：025-57717969,
南京金陵大药房有限责任公司浦东路店,地址：江苏省南京市浦东路7号,电话：025-58876967,
南京金陵大药房有限责任公司清溪路店,地址：江苏省南京市后宰门东村15号,电话：025-58758923,
南京金陵大药房有限责任公司春晓店,地址：江苏省南京市铁心桥街道管道路春晓农贸市场2号,电话：025-85630703,
南京金陵大药房有限责任公司中山东路一店,地址：江苏省南京市秦淮区中山东路520号16号楼负一层苏果超市104专柜,电话：025-52263705,
南京金陵大药房有限责任公司管家桥店,地址：江苏省南京市管家桥63号,电话：025-58823209,
南京金陵大药房有限责任公司镇江路店,地址：江苏省南京市校门口1号,电话：025-58826212,
南京金陵大药房有限责任公司进取村店,地址：江苏省南京市进取村153-20,电话：025-58717893,
南京金陵大药房有限责任公司银龙店,地址：江苏省南京市秦淮区银龙花园四期综合楼,电话：025-58795201,
南京金陵大药房有限责任公司文化名园店,地址：江苏省南京市天元西路88号,电话：025-87737632,
南京金陵大药房有限责任公司太平门店,地址：江苏省南京市太平门街55号,电话：025-52306755,
南京金陵大药房有限责任公司庐山路店,地址：江苏省南京市新安江街78号,电话：025-52309702,
南京金陵大药房有限责任公司浦珠路店,地址：江苏省南京市浦珠中路240号,电话：025-58602216,
南京金陵大药房有限责任公司新街口店,地址：江苏省南京市中山东路75号,电话：025-84719086,
南京金陵大药房有限责任公司湖西街店,地址：江苏省南京市湖西街18号,电话：025-52890971,
南京金陵大药房有限责任公司金陵小区店,地址：江苏省南京市金陵新4村28号,电话：025-86636223,
南京金陵大药房有限责任公司板仓店,地址：江苏省南京市板仓街9号,电话：025-58759501,
南京金陵大药房有限责任公司晓庄店,地址：江苏省南京市和燕路469号,电话：025-85493037,
南通市宝芝林医药零售有限公司启东店,地址：江苏省南通市启东市汇龙镇江海中路351-30号,电话：0513-83101116,
南通市宝芝林医药零售有限公司刘桥店,地址：江苏省南通市刘桥镇通刘路南侧镇政府北侧,电话：0513-86818880,
南通市宝芝林医药零售有限公司中远店,地址：江苏省南通市中远路22号（电大斜对面）,电话：0513-83524616,
南通市宝芝林医药零售有限公司晏园店,地址：江苏省南通市南通市环城东路晏园4-3,电话：0513-85536228,
南通市宝芝林医药零售有限公司千家惠店,地址：江苏省南通市文峰千家惠超市内,电话：0513-83508262,
南通市宝芝林医药零售有限公司魅力城店,地址：江苏省南通市太平北路2号汇峰商座4幢118，119室,电话：0513-80206793,
南通市宝芝林医药零售有限公司十六里墩店,地址：江苏省南通市通州区先锋镇十六里墩三组（通甲路1180号）,电话：0513-80206791,
南通市宝芝林医药零售有限公司先锋店,地址：江苏省南通市通州区先锋镇十六里墩村10组,电话：0513-85355980,
南通市宝芝林医药零售有限公司王家桥店,地址：江苏省南通市南通市通甲路117号,电话：0513-80206792,
南通市宝芝林医药零售有限公司崇川店,地址：江苏省南通市观音山通甲路116号,电话：0513-85274616,
南通市宝芝林医药零售有限公司轻纺城店,地址：江苏省南通市濠西路99号—15号,电话：0513-85194616,
先声再康药业仪征西园北路药店,地址：江苏省扬州仪征市真州万年北路289号都市枫林22-103.104号商铺,电话：0514-83910098,
先声再康药业启东本草店,地址：江苏省南通市启东市紫薇中路555号,电话：400-855-8655,
先声再康药业镇江世纪大药房,地址：江苏省镇江新区丁卯沃德花园29幢第一层102室,电话：0511-88697663,
先声再康药业城南新村药店,地址：江苏省南京市浦口区城南新村01幢101室、102室、103室,电话：025-68511070,
先声再康药业镇江解放路大药房,地址：江苏省镇江市解放路265号,电话：0511-85012660,
先声再康药业紫荆广场药店,地址：江苏省南京市雨花台区养回红村158号紫荆广场1层252号商铺,电话：025-83309322,
先声再康药业镇江谷阳药店,地址：江苏省镇江市丁卯桥路168号江南世家2幢地1至2层134室,电话：0511-88883529,
先声再康药业岱山新城药店,地址：江苏省南京市雨花台区西柿路10号1幢102室,电话：025-83378773,
先声再康药业镇江瑞山路药店,地址：江苏省镇江市丹徒祥盛华庭24幢第一层8室,电话：0511-88082747,
先声再康药业乐万家大药房,地址：江苏省南京市玄武区小卫街229号1幢101室东侧临街（下马坊地铁站4号出口,电话：025-68757151,
先声再康药业镇江高姿花园药店,地址：江苏省镇江丹徒区高资镇高资花园一期4栋S04号、S05号,电话：0511-85685816,
先声再康药业金地自在城药店,地址：江苏省南京市新湖大道8号金地自在城第三街区18幢101,电话：025-83372171,
先声再康药业镇江吉祥路药店,地址：江苏省镇江大港港南花苑吉祥苑1幢第1-2层0112室、0113室,电话：0511-83370818,
先声再康药业东吴大药房,地址：江苏省南京市秦淮区中华路#529号,电话：025-52230365,
先声再康药业南京泰康药店,地址：江苏省南京市秦淮区集庆路230号,电话：025-52206805,
先声再康药业百润路药店,地址：江苏省南京市浦口区天润城11街区22幢107、108号,电话：025-58882730,
先声再康药业天华硅谷药店,地址：江苏省南京市浦口区泰冯路59号天华硅谷庄园一区1-4幢,电话：025-68252615,
先声再康药业鼓楼广州路药店,地址：江苏省南京市鼓楼区广州路213号,电话：025-68507123,
先声再康药业大新华府店,地址：江苏省南京市浦口区大新华府95-6号,电话：400-855-8655,
先声再康药业高淳固城湖北路二店,地址：江苏省南京市高淳区淳溪镇固城湖北路55-23,电话：025-57318567,
先声再康药业六合竹镇店,地址：江苏省南京市六合区竹镇镇侍郎路109号东起两间,电话：400-855-8655,
先声再康药业高淳康泰药店,地址：江苏省南京市高淳区淳溪镇北岭路31号-17,电话：025-68613535,
先声再康药业竹山桥店,地址：江苏省南京市江宁区竹山桥88号商铺,电话：400-855-8655,
先声再康药业六合白果路药店,地址：江苏省南京市六合区雄州镇白果路1号1幢北起第一间,电话：400-855-8655,
先声再康药业天元中路药店,地址：江苏省南京市江宁区天元中路68号1-101,电话：400-855-8655,
