宝庆大药房邵东药店,地址：湖南省邵阳市邵东县人民路108号,电话：无,
宝庆大药房武冈邓家铺店,地址：湖南省邵阳市武冈市邓家铺,电话：0739-4482386,
宝庆大药房邵阳县东风店,地址：湖南省邵阳市邵阳县俪家坪镇,电话：无,
宝庆大药房瑞春药店,地址：湖南省邵阳市大祥区青城国际旁,电话：无,
宝庆大药房惠康药店,地址：湖南省邵阳市双清区宝庆东路,电话：无,
宝庆大药房城步安康药房,地址：湖南省邵阳市城步县儒林镇人民路565号,电话：无,
宝庆大药房武冈大路坪新农村店,地址：湖南省邵阳市武冈市大路坪,电话：无,
宝庆大药房邵阳县蔡桥药店,地址：湖南省邵阳市邵阳县蔡桥农科院,电话：无,
宝庆大药房江北礼仪药店,地址：湖南省邵阳市北塔区江北大市场48栋17号门面,电话：0739-2392591,
宝庆大药房工业街药店,地址：湖南省邵阳市双清区邵阳工业街,电话：无,
宝庆大药房周旺药店,地址：湖南省邵阳市隆回县周旺镇文昌街23号,电话：无,
宝庆大药房武冈小青药店,地址：湖南省邵阳市武冈市武冈,电话：无,
宝庆大药房德仁堂店,地址：湖南省邵阳市双清区邵阳五一路茶厂门面,电话：无,
宝庆大药房竹春药店,地址：湖南省邵阳市大祥区滑石新村,电话：无,
宝庆大药房二纺机店,地址：湖南省邵阳市大祥区邵阳二纺机,电话：无,
宝庆大药房隆回小沙江药店,地址：湖南省邵阳市隆回县小沙江镇药市街,电话：无,
宝庆大药房隆回总站店,地址：湖南省邵阳市隆回县桃洪镇澄水路10号,电话：无,
宝庆大药房振康店,地址：湖南省邵阳市双清区塔北路6号,电话：无,
宝庆大药房滑石新村店,地址：湖南省邵阳市大祥区西湖路275号,电话：无,
宝庆大药房春天戴家坪店,地址：湖南省邵阳市大祥区戴家坪李子园,电话：无,
宝庆大药房麻塘山药店,地址：湖南省邵阳市隆回县小沙江镇,电话：无,
宝庆大药房佳康药店,地址：湖南省邵阳市双清区建设路,电话：无,
宝庆大药房火车南站店,地址：湖南省邵阳市大祥区双拥路商贸街24-1号地3栋14-15号门面,电话：无,
宝庆大药房惠中药店,地址：湖南省邵阳市大祥区神滩社区,电话：无,
宝庆大药房桃洪药店,地址：湖南省邵阳市隆回县桃洪中路,电话：无,
宝庆大药房春天蔡锷药店,地址：湖南省邵阳市大祥区蔡锷乡陈桥村四组,电话：无,
宝庆大药房新明药店,地址：湖南省邵阳大祥区民族路马家坟山,电话：无,
宝庆大药房隆回宝健康药店,地址：湖南省邵阳市隆回县桃洪镇横川街,电话：无,
宝庆大药房杨家垅药店,地址：湖南省邵阳市北塔区杨家垅,电话：无,
宝庆大药房隆回县水源康普药店,地址：湖南省邵阳市隆回县七江镇水源村中心街,电话：无,
宝庆大药房隆回人康大药房,地址：湖南省邵阳市隆回县七江乡石背村,电话：无,
宝庆大药房隆回县便民药店,地址：湖南省邵阳市隆回县六都寨镇新民街65号,电话：无,
宝庆大药房隆回乐安康药店,地址：湖南省邵阳市隆回县六都寨狮子街33号,电话：0739-8733228,
宝庆大药房隆回西洋江店,地址：湖南省邵阳市隆回西洋江镇新潮村,电话：无,
宝庆大药房隆回司门前店,地址：湖南省邵阳市隆回县司门前,电话：无,
宝庆大药房隆回南岳庙店,地址：湖南省邵阳市隆回县南岳庙乡南岳庙村,电话：无,
宝庆大药房隆回高坪药店,地址：湖南省邵阳市隆回县高坪镇,电话：无,
宝庆大药房洞口县养心堂药店,地址：湖南省邵阳市洞口县竹市镇管竹村,电话：无,
宝庆大药房洞口杨林药店,地址：湖南省邵阳市洞口县杨林乡,电话：无,
宝庆大药房洞口县康福堂药店,地址：湖南省邵阳市洞口县岩山乡菱角村,电话：0739-7921659,
宝庆大药房洞口花园百姓店,地址：湖南省邵阳市洞口县花园区黄金加油站旁,电话：无,
宝庆大药房洞口廖湄药店,地址：湖南省邵阳市洞口县高沙镇高武路,电话：无,
宝庆大药房平安堂药店,地址：湖南省邵阳市洞口县高沙镇,电话：无,
宝庆大药房洞口杏林药店,地址：湖南省邵阳市洞口县洞口镇双洲路,电话：无,
宝庆大药房城步同兴药店,地址：湖南省邵阳市城步县城步苗族自治县儒林镇人民路22号,电话：无,
宝庆大药房朝陵药店,地址：湖南省邵阳市大祥区乾元路10号,电话：无,
宝庆大药房城步新特药店,地址：湖南省邵阳市城步县人民路339号,电话：无,
宝庆大药房城步西岩百姓店,地址：湖南省邵阳市城步县城步西岩镇一居委会,电话：无,
宝庆大药房城步万家康药店,地址：湖南省邵阳市城步县城步东海街6号,电话：无,
宝庆大药房城步健民药店,地址：湖南省邵阳市城步县城步儒林镇原法院转角门面,电话：无,
宝庆大药房百信二店,地址：湖南省邵阳市新邵县陈家坊供销社,电话：无,
宝庆大药房城步康宁药店,地址：湖南省邵阳市城步县城步儒林镇新田村,电话：无,
宝庆大药房百信一店,地址：湖南省邵阳市新邵县陈家坊陈东路,电话：无,
宝庆大药房城步时珍药店,地址：湖南省邵阳市城步县城步儒林镇文体街33号,电话：无,
宝庆大药房城步天和平价药店,地址：湖南省邵阳市城步县城步儒林镇青年路97号,电话：无,
宝庆大药房城步济康药店,地址：湖南省邵阳市城步县城步儒林镇青年路53号,电话：无,
宝庆大药房城步大德生药号店,地址：湖南省邵阳市城步县城步儒林镇,电话：无,
德仁堂大药房华润大厦店,地址：湖南省益阳市桃江县桃花路华润大厦A栋,电话：0737-8828551,
德仁堂药房体育北路店,地址：湖南省衡阳市耒阳市体育北路372号,电话：无,
德仁堂大药房株洲大道店,地址：湖南省株洲市天元区株洲大道89号,电话：无,
德仁堂药房天鹅南路店,地址：湖南省岳阳市岳阳县天鹅南路附近,电话：0730-7628080,
德仁堂药店桔城中路店,地址：湖南省邵阳市洞口县桔城中路附近,电话：0739-7229777,
德仁堂大药房玉龙路店,地址：湖南省邵阳市武冈市玉龙路附近,电话：0739-4223366,
德仁堂药房宁乡县店,地址：湖南省长沙市宁乡县Y614附近,电话：无,
湖南本草纲目医药连锁益阳安化分店,地址：湖南省益阳市安化县东平城南商贸街,电话：400-100-0731,
湖南本草纲目医药连锁娄底分店,地址：湖南省娄底市经济开发区石玉街铂金玫瑰园0023幢202.103号,电话：400-100-0731,
湖南本草纲目医药连锁桔洲新苑分店,地址：湖南省长沙市高新区东方红路桔洲新苑2栋11号,电话：400-100-0731,
湖南本草纲目医药连锁玉潭分店,地址：湖南省长沙市宁乡县玉潭镇花明北路旺和家园1栋201号,电话：400-100-0731,
湖南本草纲目医药连锁润城分店,地址：湖南省长沙市高新区麓云路156号麓山润城2栋107、108号门面,电话：400-100-0731,
湖南本草纲目医药连锁靳江分店,地址：湖南省长沙市岳麓区靳江潇湘二期12栋302号房,电话：400-100-0731,
湖南本草纲目医药连锁榔梨分店,地址：湖南省长沙县榔梨镇龙华路大元社区101号,电话：400-100-0731,
湖南本草纲目医药连锁十字路分店,地址：湖南省长沙市岳麓区含浦街道含浦社区十字路61号,电话：400-100-0731,
湖南本草纲目医药连锁金丰分店,地址：湖南省长沙市岳麓区雷锋大道36号,电话：400-100-0731,
湖南本草纲目医药连锁金岭分店,地址：湖南省长沙市岳麓区观沙岭石岭塘金岭小区10-6号,电话：400-100-0731,
湖南本草纲目医药连锁果园分店,地址：湖南省长沙县果园镇杨泗庙社区,电话：400-100-0731,
湖南本草纲目医药连锁尖山分店,地址：湖南省长沙市岳麓区天顶街道尖山安置小区26栋4号门面,电话：400-100-0731,
湖南本草纲目医药连锁西郡分店,地址：湖南省长沙市岳麓区杜鹃路1089号西郡小区A1、A2栋-105号,电话：400-100-0731,
湖南本草纲目医药连锁时珍分店,地址：湖南省长沙市岳麓区西湖渔场二管区黄泥岭新西湖安置小区9栋107、108号门面,电话：400-100-0731,
湖南本草纲目医药连锁丁家岭分店,地址：湖南省长沙县泉塘街道办事处丁家岭社区丁家安置区14栋84号,电话：400-100-0731,
湖南本草纲目医药连锁顺民分店,地址：湖南省长沙市岳麓区咸嘉街道望岳村润泽园小区16栋3单元,电话：400-100-0731,
湖南本草纲目医药连锁沐春园分店,地址：湖南省长沙市岳麓区麓景路36号沐春园9栋115号,电话：400-100-0731,
湖南本草纲目医药连锁芝草大坝咀分店,地址：湖南省长沙市岳麓区大坝咀安置小区3栋101号,电话：400-100-0731,
湖南本草纲目医药连锁韶山分店,地址：湖南省韶山市新颜路天鹅住宅小区丽园丽锦商业街60号门面,电话：400-100-0731,
湖南本草纲目医药连锁柏怡分店,地址：湖南省长沙市岳麓区靳江小区14栋102户一楼,电话：400-100-0731,
湖南本草纲目医药连锁西城分店,地址：湖南省长沙市岳麓区岳麓大道355号1022号,电话：400-100-0731,
湖南本草纲目医药连锁芝草白云分店,地址：湖南省长沙市岳麓区白云路白云小区1栋,电话：400-100-0731,
湖南本草纲目医药连锁罗马广场分店,地址：湖南省长沙高新区枫林三路608号,电话：400-100-0731,
湖南本草纲目医药连锁怡锦分店,地址：湖南省湘潭市雨湖区昭潭乡宝庆路1号门面,电话：400-100-0731,
湖南本草纲目医药连锁白鹤分店,地址：湖南省长沙市岳麓区含浦镇白鹤安置小区7栋,电话：400-100-0731,
湖南本草纲目医药连锁芝草御院分店,地址：湖南省长沙市岳麓区桐梓坡路沁园春御院4栋116号,电话：400-100-0731,
湖南本草纲目医药连锁职教城分店,地址：湖南省长沙市雨花区圭白路16号,电话：400-100-0731,
湖南本草纲目医药连锁林雨分店,地址：湖南省长沙高新区桐子坡西路408号保利。麓谷林语第商铺、地下室栋N单元-111号,电话：400-100-0731,
湖南本草纲目医药连锁灵康分店,地址：湖南省长沙市岳麓区桐梓坡路210号,电话：400-100-0731,
湖南本草纲目医药连锁玉兰分店,地址：湖南省长沙市岳麓区望城坡商贸城F-13栋1-2缝1层,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞升分店,地址：湖南省长沙市岳麓区桔子洲街道岳麓山渔场,电话：400-100-0731,
湖南本草纲目医药连锁湘麓分店,地址：湖南省长沙高新区麓枫路61号湘麓国际1栋N单元107号,电话：400-100-0731,
湖南本草纲目医药连锁平康分店,地址：湖南省长沙市岳麓区望城坡街道箭弓山二期2号,电话：400-100-0731,
湖南本草纲目医药连锁芝草青山分店,地址：湖南省长沙市岳麓区青山镇草坝安置小区1栋4、5号门面,电话：400-100-0731,
湖南本草纲目医药连锁麓山分店,地址：湖南省长沙市岳麓区麓山南路354号,电话：400-100-0731,
湖南本草纲目医药连锁芝草天马分店,地址：湖南省长沙市岳麓区天马村廖家院子组7栋5单元104号,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞福分店,地址：湖南省长沙市岳麓区江南公寓13栋104号,电话：400-100-0731,
湖南本草纲目医药连锁芝草枫林路分店,地址：湖南省长沙市岳麓区望城坡镇委会3组,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞鹤分店,地址：湖南省长沙市岳麓区黄鹤小区2片11栋1单元,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞丰分店,地址：湖南省长沙市岳麓区岳麓街道五星村马山组,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞康分店,地址：湖南省长沙市岳麓区左家垅小区26栋1单元,电话：400-100-0731,
湖南本草纲目医药连锁益园分店,地址：湖南省长沙市天心区雀园路112号,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞博分店,地址：湖南省长沙市天心区向东南路205号105、123号房,电话：400-100-0731,
湖南本草纲目医药连锁友谊分店,地址：湖南省长沙市天心区青园路友谊小区B-22号,电话：400-100-0731,
湖南本草纲目医药连锁丰盛苑分店,地址：湖南省长沙市望城区铜官镇丰盛菀小区10栋4-5缝,电话：400-100-0731,
湖南本草纲目医药连锁江滨分店,地址：湖南省长沙市开福区芙蓉北路街道江滨社区十号城建安置小区26栋东一门101号,电话：400-100-0731,
湖南本草纲目医药连锁和庄分店,地址：湖南省长沙市天心区芙蓉南路一段758号和庄公寓A2、3号栋109号门面,电话：400-100-0731,
湖南本草纲目医药连锁戴公庙分店,地址：湖南省长沙市望城区月亮岛街道戴公庙村七峰重建地2栋2号,电话：400-100-0731,
湖南本草纲目医药连锁芝草水木轩分店,地址：湖南省长沙市开福区双拥路四季美景·水木轩3栋103号,电话：400-100-0731,
湖南本草纲目医药连锁紫燕分店,地址：湖南省长沙市芙蓉区滩头坪新村北三片B28栋,电话：400-100-0731,
湖南本草纲目医药连锁钢城分店,地址：湖南省长沙市天心区大托镇披塘村A栋100号,电话：400-100-0731,
湖南本草纲目医药连锁丽景华庭分店,地址：湖南省长沙市望城区高塘岭镇雷锋东路北侧丽景华庭14栋111号,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞欣分店,地址：湖南省长沙市开福区金霞中路秀峰商贸城7栋101号,电话：400-100-0731,
湖南本草纲目医药连锁天园分店分店,地址：湖南省长沙市芙蓉区远大二路236号地下室幢-1层-113号天园假日家园,电话：400-100-0731,
湖南本草纲目医药连锁瑞人分店,地址：湖南省长沙市芙蓉区八一东路马王堆商贸城1栋128房,电话：400-100-0731,
湖南本草纲目医药连锁芝草五一新干线分店,地址：湖南省长沙市天心区五一大道717号110号商铺,电话：400-100-0731,
湖南本草纲目医药连锁芝草联诚分店,地址：湖南省长沙市望城县高塘岭镇高塘岭大道西侧联诚国际城S-C2栋103号,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞轩分店,地址：湖南省长沙市开福区金泰路199号湘江世纪城金泰路北侧商铺20号,电话：400-100-0731,
湖南本草纲目医药连锁西龙苑分店,地址：湖南省长沙市芙蓉区双扬路西龙苑二期22栋108号门面,电话：400-100-0731,
湖南本草纲目医药连锁瑞鹏分店,地址：湖南省长沙市芙蓉区湘湖北路佳天雅苑A栋,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞坤分店,地址：湖南省长沙市天心区新韶西路长沙铝厂宿舍第20栋2、3号门面,电话：400-100-0731,
湖南本草纲目医药连锁芝草桥驿分店,地址：湖南省长沙市望城县桥驿镇桥头驿社区新街徐树刚门面,电话：400-100-0731,
湖南本草纲目医药连锁芝草四方坪分店,地址：湖南省长沙市开福区四方商贸城A14栋东一门,电话：400-100-0731,
湖南本草纲目医药连锁君美分店,地址：湖南省长沙市芙蓉区东岸乡锦林社区果林场小区三栋一号,电话：400-100-0731,
湖南本草纲目医药连锁瑞佳分店,地址：湖南省长沙市芙蓉区马王堆古汉城省邮政宿舍B-01\\\\B-02门面,电话：400-100-0731,
湖南本草纲目医药连锁涂家冲分店,地址：湖南省长沙市天心区涂家冲22栋一楼,电话：400-100-0731,
湖南本草纲目医药连锁才子佳苑分店,地址：湖南省长沙市开福区德雅路1191号才子佳苑二期5栋102号,电话：400-100-0731,
湖南本草纲目医药连锁本草分店,地址：湖南省长沙市开福区四方坪商贸城（红商）B1栋西门,电话：400-100-0731,
湖南本草纲目医药连锁杉木分店,地址：湖南省长沙市芙蓉区东岸乡杉木村五组,电话：400-100-0731,
湖南本草纲目医药连锁瑞健分店,地址：湖南省长沙市芙蓉区马王堆新合村中星苑5栋105房,电话：400-100-0731,
湖南本草纲目医药连锁芝草东瓜山分店,地址：湖南省长沙市天心区东瓜山一条巷254号,电话：400-100-0731,
湖南本草纲目医药连锁马栏山分店,地址：湖南省长沙市开福区月湖安置小区二期26栋3单元1楼门面,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞雁分店,地址：湖南省长沙市开福区浏阳河路412号,电话：400-100-0731,
湖南湖南本草纲目医药连锁荷花分店,地址：湖南省长沙市芙蓉区东屯渡农场付家湾小区B区B5栋,电话：400-100-0731,
湖南本草纲目医药连锁小瀛洲分店,地址：湖南省长沙市芙蓉区小瀛洲26栋,电话：400-100-0731,
湖南本草纲目医药连锁芝草瑞腾分店,地址：湖南省长沙市天心区裕南街56号,电话：400-100-0731,
湖南本草纲目医药连锁湘江泽分店,地址：湖南省长沙市开福区金泰路199号湘江世纪城赏江苑7栋1单元101号,电话：400-100-0731,
湖南本草纲目医药连锁芝草黄金海岸分店,地址：湖南省长沙县暮云镇莲华村燕子塘组526号中意3路50号,电话：400-100-0731,
湖南本草纲目医药连锁东郡路分店,地址：湖南省长沙市芙蓉区马王堆路厂房东郡2栋114、115号1、2楼,电话：400-100-0731,
湖南本草纲目医药连锁瑞诚分店,地址：湖南省长沙市芙蓉区湘湖路53号1、2楼,电话：400-100-0731,
湖南本草纲目医药连锁芝草月湖分店,地址：湖南省长沙市开福区月湖小区三栋四单元,电话：400-100-0731,
湖南本草纲目医药连锁三角花园分店,地址：湖南省长沙市芙蓉区中山路237号三角花园.星城裙楼,电话：400-100-0731,
湖南本草纲目医药连锁本草大药房分店,地址：湖南省长沙市芙蓉区曙光北路人民新村23栋2楼,电话：400-100-0731,
湖南本草纲目医药连锁体院北路分店,地址：湖南省长沙市雨花区奎塘小区A12栋2门,电话：400-100-0731,
湖南本草纲目医药连锁东站分店,地址：湖南省长沙市芙蓉区东岸街道东屯小区6栋2门1号,电话：400-100-0731,
湖南本草纲目医药连锁东屯分店,地址：湖南省长沙市芙蓉区东岸乡东屯村五组,电话：400-100-0731,
湖南本草纲目医药连锁圭塘分店,地址：湖南省长沙市雨花区圭塘街道办事处大塘二期安置小区农贸市场7-8号,电话：400-100-0731,
湖南本草纲目医药连锁瑞虎分店,地址：湖南省长沙市芙蓉区火炬村4片九道湾社区C1栋,电话：400-100-0731,
湖南本草纲目医药连锁城南分店,地址：湖南省长沙市雨花区红莲路266号城南故事家园6栋102号,电话：400-100-0731,
湖南本草纲目医药连锁合丰分店,地址：湖南省长沙市雨花区黎托街道合丰社区新安置小区B4栋9号门面,电话：400-100-0731,
湖南本草纲目医药连锁雨萱分店,地址：湖南省长沙市雨花区井奎路井塘村新星住宅小区众星苑3-11栋1M01号,电话：400-100-0731,
湖南本草纲目医药连锁板塘分店,地址：湖南省长沙市雨花区板塘安置小区2栋1号门面,电话：400-100-0731,
湖南本草纲目医药连锁红星分店,地址：湖南省长沙市雨花乡红星农民新村,电话：400-100-0731,
湖南本草纲目医药连锁古潭分店,地址：湖南省长沙市雨花区洞井镇桃花村古潭小区商住楼,电话：400-100-0731,
湖南本草纲目医药连锁瑞涵分店,地址：湖南省长沙市雨花区香樟路边406号德馨园小区D4栋01号,电话：400-100-0731,
芷江瑞芝同健大药房陆记店,地址：湖南省怀化市芷江县芷江镇北毛街28号,电话：无,
湖南本草纲目医药连锁瑞宏分店,地址：湖南省长沙市雨花区大塘村泰禹家园一期1栋1112号商铺,电话：400-100-0731,
靖州瑞芝同健大药房太阳坪店,地址：湖南怀化靖州县太阳坪镇,电话：无,
芷怀化瑞芝同健大药房黄金坳分店,地址：湖南怀化鹤城区黄金坳镇,电话：无,
湖南湖南本草纲目医药连锁瑞草分店,地址：湖南省长沙市雨花区井湾路32号景湾小区商铺21栋06号门面,电话：400-100-0731,
溆浦瑞芝同健大药房华药堂店,地址：湖南省怀化市溆浦县卢峰镇城南综合市场门口,电话：0745-2218769,
芷江瑞芝同健大药房德仁店,地址：湖南省怀化市芷江县岩桥乡,电话：无,
湖南本草纲目医药连锁瑞和分店,地址：湖南省长沙市雨花区高桥五一社区永定小区H18栋,电话：400-100-0731,
湖南本草纲目医药连锁井奎路分店,地址：湖南省长沙市雨花区井奎路华欣商柱楼101号,电话：400-100-0731,
溆浦瑞芝同健大药房长寿店,地址：湖南省怀化市溆浦县卢峰镇东风街,电话：0745-2218769,
芷江瑞芝同健大药房仁和店,地址：湖南省怀化市芷江县土桥乡,电话：无,
湖南本草纲目医药连锁瑞发分店,地址：湖南省长沙市雨花区桂花路军培巷55号,电话：400-100-0731,
溆浦瑞芝同健大药房观音阁店,地址：湖南省怀化市溆浦县观音阁镇,电话：无,
怀化瑞芝同健大药房旺仁分店,地址：湖南怀化红星路689号,电话：无,
湖南本草纲目医药连锁瑞民分店,地址：湖南省长沙市雨花区体育新城粟塘安置小区48栋,电话：400-100-0731,
中方县瑞芝同健大药房铜鼎分店,地址：湖南怀化中方县铜鼎乡,电话：无,
靖州瑞芝同健大药房太堡子国药店,地址：湖南怀化靖州县太堡子镇,电话：无,
湖南本草纲目医药连锁自然岭路分店,地址：湖南省长沙市雨花区雨花亭向自然村树木岭集贸市场8-9号,电话：400-100-0731,
芷江瑞芝同健大药房汽车站店,地址：湖南省怀化市芷江侗族自治县凯旋路汽车站边,电话：0743-3730389,
瑞芝同健大药房连锁有限公司黔城芙蓉店,地址：湖南怀化洪江市黔城镇株山村,电话：无,
凤凰县瑞芝同健大药房新场分店,地址：湖南湘西州凤凰县新场乡供销社,电话：0743-3730389,
芷江瑞芝同健大药房飞虎路店,地址：湖南怀化芷江县飞虎路,电话：无,
吉首瑞芝同健大药房惠仁分店,地址：湖南湘西州吉首市乾州小溪桥,电话：无,
洪江瑞芝同健大药房健康大药店,地址：湖南省怀化市洪江市镇新街53号,电话：无,
吉首瑞芝同健大药房平安店,地址：湖南湘西州吉首市人民南路州民中公交站对面,电话：无,
靖州瑞芝同健大药房怀仁二分店,地址：湖南省怀化市靖州新建北路65号,电话：无,
怀化瑞芝同健大药房世纪花园店,地址：湖南省怀化鹤城区花溪路162号筹,电话：无,
吉首瑞芝同健大药房矮寨店,地址：湖南湘西州吉首市矮寨镇,电话：无,
怀化瑞芝同健大药房淞仁分店,地址：湖南省怀化市湖天开发区龙里,电话：无,
龙山瑞芝同健大药房博祥分店,地址：湖南省怀化市龙山县安镇新建路,电话：无,
靖州瑞芝同健大药房太生堂分店,地址：湖南省怀化市渠阳中路,电话：无,
溆浦瑞芝同健大药房龙潭中心店,地址：湖南省怀化市溆浦龙潭镇正街,电话：无,
靖州瑞芝同健大药房汽车站分店,地址：湖南怀化靖州县汽车站旁,电话：无,
龙山瑞芝同健大药房博信分店,地址：湖南省怀化市龙山县民安街道办事处民族路55号,电话：无,
靖州瑞芝同健大药房飞山分店,地址：湖南省怀化市靖州苗族侗族自治县飞山中路149号,电话：无,
靖州瑞芝同健大药房梅林分店,地址：湖南省怀化市梅林中路351号,电话：无,
会同瑞芝同健大药房西区分店,地址：湖南省怀化市会同县西区林城花园门店,电话：无,
靖州瑞芝同健大药房国平分店,地址：湖南怀化靖州县渠阳西路,电话：无,
靖州瑞芝同健大药房弘仁分店,地址：湖南怀化靖州县渠阳镇渠阳中路,电话：无,
